no,x,y,z,flight
63,101.9846335,2.583656135,36.42754,3.0
64,101.9846988,2.58361041,36.15752,3.0
65,101.9847671,2.583563135,35.50127,3.0
66,101.98482920000001,2.583516893,35.38897,3.0
67,101.98489190000001,2.583469102,34.811820000000004,3.0
68,101.9849561,2.58342596,34.45879,3.0
69,101.9849628,2.583509402,33.911429999999996,3.0
70,101.98490140000001,2.58355771,34.2376,3.0
71,101.98483540000001,2.583598785,34.84063,3.0
72,101.9847542,2.583656135,35.18535,3.0
73,101.98470490000001,2.583690235,35.554,3.0
74,101.9846392,2.583736735,35.71758,3.0
75,101.9845773,2.583785302,35.874320000000004,3.0
76,101.9845102,2.583829735,35.957809999999995,3.0
77,101.98445009999999,2.583876494,35.93486,3.0
78,101.98438459999998,2.583925319,36.12188,3.0
79,101.9843188,2.583969235,36.38555,3.0
80,101.984286,2.58399481,36.33184,3.0
1,101.9844193,2.582902577,43.26348,4.0
2,101.98440459999999,2.582974393,43.20244,4.0
3,101.984381,2.583044918,43.21856,4.0
4,101.9843705,2.583113377,43.08672,4.0
5,101.98434809999999,2.583184935,43.20977,4.0
6,101.9843042,2.58323686,43.21123,4.0
7,101.9842469,2.58328026,43.14141,4.0
8,101.9841342,2.5832629519999997,44.223440000000004,4.0
9,101.9840635,2.583230143,44.936820000000004,4.0
10,101.98413719999999,2.58320896,44.947559999999996,4.0
11,101.9841958,2.58317331,45.008590000000005,4.0
12,101.9842089,2.58322601,44.22149,4.0
13,101.9842613,2.58319346,44.287890000000004,4.0
14,101.9842513,2.583122935,44.95195,4.0
15,101.9843024,2.583136368,44.1834,4.0
16,101.9842898,2.583062743,44.9002,4.0
17,101.9843258,2.58306326,44.35723,4.0
18,101.984326,2.582997643,44.52422,4.0
19,101.9843599,2.582937452,44.51299,4.0
20,101.9843813,2.582867443,44.24346,4.0
21,101.9843448,2.58280751,45.4085,4.0
22,101.9843291,2.58287106,45.64482,4.0
23,101.98430340000002,2.582940293,45.76445,4.0
24,101.984267,2.58299816,45.8543,4.0
25,101.9842261,2.583056285,46.04326,4.0
26,101.98418240000001,2.583102527,46.178999999999995,4.0
27,101.98411800000001,2.5831529019999997,45.95977,4.0
28,101.98406870000001,2.583115185,47.24053,4.0
29,101.9841103,2.583074627,47.11309,4.0
30,101.9841622,2.583022185,46.975390000000004,4.0
31,101.98420859999999,2.582968452,46.99199,4.0
32,101.9842479,2.5829049019999997,47.03838,4.0
33,101.9842811,2.58283851,46.87334,4.0
34,101.98429240000002,2.58278736,46.70879,4.0
35,101.9842824,2.582719418,46.633590000000005,4.0
36,101.9842908,2.58262151,46.62774,4.0
37,101.9842821,2.582571135,46.45732,4.0
38,101.98427590000001,2.58251456,46.63555,4.0
39,101.984261,2.582456435,46.92998,4.0
40,101.9842056,2.582342768,46.83135,4.0
41,101.9841899,2.58242156,47.47051,4.0
42,101.98415909999999,2.5823590430000003,47.60772,4.0
43,101.9841827,2.5823016930000002,47.05303,4.0
44,101.98410849999999,2.582306085,48.03301,4.0
45,101.984147,2.582258551,47.19805,4.0
46,101.984073,2.58227276,48.11065,4.0
47,101.9840936,2.582217735,47.3416,4.0
48,101.98403499999999,2.58218906,46.85283,4.0
49,101.984036,2.582239176,47.86846,4.0
50,101.9840468,2.582327526,48.914840000000005,4.0
51,101.98408690000001,2.582363176,48.704879999999996,4.0
52,101.9841218,2.582405285,48.6126,4.0
53,101.984157,2.582470385,48.26299,4.0
54,101.984183,2.58253781,48.18193,4.0
55,101.98420429999999,2.58260291,48.08428,4.0
56,101.98422430000001,2.582673435,48.14287,4.0
57,101.9842431,2.58274396,47.93438,4.0
58,101.98423559999999,2.582813452,48.06426,4.0
59,101.9842027,2.582876743,47.95049,4.0
60,101.9841624,2.5829356430000003,47.73418,4.0
61,101.9841172,2.582992993,47.81621,4.0
62,101.9840658,2.58304621,47.199020000000004,4.0
63,101.98406609999999,2.582959152,48.511520000000004,4.0
64,101.9841095,2.582904385,48.71904,4.0
65,101.9841445,2.582842648,48.71367,4.0
66,101.98417990000002,2.582777285,48.86553,4.0
67,101.9841878,2.582706501,48.914840000000005,4.0
68,101.9841755,2.58263391,49.26982,4.0
69,101.9841349,2.582580693,49.48516,4.0
70,101.98410870000001,2.582513785,49.55059,4.0
71,101.98407759999999,2.582445585,49.73223,4.0
72,101.9840378,2.582385393,49.76982,4.0
73,101.9840507,2.582496218,50.46416,4.0
74,101.9840769,2.582566743,50.54815,4.0
75,101.9840853,2.582638301,50.59551,4.0
76,101.9840805,2.582711151,50.59453,4.0
77,101.9840573,2.582774185,50.442190000000004,4.0
78,101.98406379999999,2.582874677,49.67803,4.0
79,101.9840879,2.5828333430000003,49.7542,4.0
80,101.9841162,2.582778318,49.58525,4.0
81,101.9841313,2.582729493,49.55303,4.0
82,101.9841393,2.582650185,49.68535,4.0
1,101.98450890000001,2.582894827,41.603320000000004,5.0
2,101.9845205,2.582823785,41.48565,5.0
3,101.9845243,2.582753518,41.6082,5.0
4,101.9845213,2.582680151,41.67022,5.0
5,101.98451949999999,2.582609626,41.666309999999996,5.0
6,101.984513,2.582536001,41.81865,5.0
7,101.98450840000001,2.582464443,42.03106,5.0
8,101.9845046,2.582397535,42.05498,5.0
9,101.98451740000002,2.58225726,42.48565,5.0
10,101.98454509999999,2.58219681,42.393359999999994,5.0
11,101.9845744,2.582149793,42.320609999999995,5.0
12,101.9846248,2.582092443,42.39775,5.0
13,101.9845446,2.582075135,43.16045,5.0
14,101.98450279999999,2.582135326,43.15215,5.0
15,101.98448020000001,2.582191385,43.33379,5.0
16,101.9844424,2.5821128509999998,44.08867,5.0
17,101.984474,2.582045426,44.02617,5.0
18,101.9845323,2.582004093,43.87822,5.0
19,101.984503,2.581953976,44.725390000000004,5.0
20,101.9844308,2.581943385,44.84697,5.0
21,101.98439509999999,2.581988593,44.55645,5.0
22,101.98440440000002,2.582064543,44.539359999999995,5.0
23,101.98435690000001,2.582026051,44.582809999999995,5.0
24,101.98436120000001,2.581921943,44.62041,5.0
25,101.98434250000001,2.58185116,44.62774,5.0
26,101.9842985,2.581928401,44.06035,5.0
27,101.98431500000001,2.581973351,44.30742,5.0
28,101.98423509999999,2.581995568,43.971000000000004,5.0
29,101.98421640000001,2.5819498430000003,43.43193,5.0
30,101.9841904,2.581915743,43.02568,5.0
31,101.9841393,2.581895593,42.24102,5.0
32,101.9840779,2.581934601,42.37285,5.0
33,101.98401319999999,2.58196121,42.76543,5.0
34,101.98402340000001,2.582011585,43.6165,5.0
35,101.98402220000001,2.582062476,44.678999999999995,5.0
36,101.9840933,2.582001768,43.34941,5.0
37,101.9841593,2.58197981,43.223440000000004,5.0
38,101.9841835,2.582024243,44.018359999999994,5.0
39,101.9841334,2.582056276,44.30693,5.0
40,101.9840895,2.582090118,44.848440000000004,5.0
41,101.9840504,2.582131451,46.01055,5.0
42,101.9841213,2.58216736,46.16729,5.0
43,101.9841776,2.582203526,46.27178,5.0
44,101.9842189,2.582258035,46.13213,5.0
45,101.98421379999999,2.582157543,45.393359999999994,5.0
46,101.98415729999999,2.582116985,45.176559999999995,5.0
47,101.9841932,2.582080818,44.6834,5.0
48,101.9842323,2.582044651,44.40899,5.0
49,101.98423149999999,2.582110526,44.84795,5.0
50,101.9843014,2.582105876,45.01348,5.0
51,101.984335,2.582164518,45.06231,5.0
52,101.9842903,2.582194485,45.42559,5.0
53,101.98429240000002,2.58226191,45.692190000000004,5.0
54,101.98431009999999,2.58232701,45.53399,5.0
55,101.9843242,2.582397535,45.571090000000005,5.0
56,101.9843265,2.582470385,45.43193,5.0
57,101.98433299999999,2.58254246,45.40703,5.0
58,101.9843414,2.582614018,45.19854,5.0
59,101.984342,2.582684801,45.50615,5.0
60,101.98440490000002,2.582778835,44.43438,5.0
61,101.9844054,2.582717868,44.11797,5.0
62,101.984401,2.582662585,44.049609999999994,5.0
63,101.984391,2.582589735,44.01445,5.0
64,101.9843861,2.5825181759999998,44.096000000000004,5.0
65,101.9843807,2.5824492009999997,44.40166,5.0
66,101.9843751,2.5823729930000003,44.14971,5.0
67,101.9843977,2.582338376,43.92217,5.0
68,101.9843666,2.5823040180000003,44.31865,5.0
69,101.9844036,2.5822784430000003,43.949020000000004,5.0
70,101.9843579,2.582231426,44.70879,5.0
71,101.98440670000001,2.58222471,43.95098,5.0
72,101.98445290000001,2.582300918,42.792770000000004,5.0
73,101.9844473,2.5823686009999998,42.87725,5.0
74,101.9844473,2.58244171,42.767379999999996,5.0
75,101.98445219999999,2.582512751,42.68975,5.0
76,101.9844565,2.5825830180000002,42.54375,5.0
77,101.98446009999999,2.582655093,42.59795,5.0
78,101.9844663,2.58272226,42.50274,5.0
79,101.9844671,2.58278116,42.52813,5.0
80,101.9844683,2.5828271430000003,42.69512,5.0
1,101.9845595,2.5829550180000003,40.31524,6.0
2,101.9845698,2.58289741,40.23565,6.0
3,101.984576,2.582841868,40.205859999999994,6.0
4,101.9845829,2.582767727,40.48565,6.0
5,101.9845821,2.582696426,40.46856,6.0
6,101.9845842,2.5826225430000003,40.64043,6.0
7,101.9845819,2.582550985,40.90947,6.0
8,101.9845713,2.58248511,41.30107,6.0
9,101.98455799999999,2.582331143,41.758109999999995,6.0
10,101.98457979999999,2.582273018,41.73369,6.0
11,101.9846124,2.582204818,41.770309999999995,6.0
12,101.98466020000001,2.582152376,41.832809999999995,6.0
13,101.9847232,2.5821211180000003,41.9002,6.0
14,101.98479559999998,2.5821128509999998,41.84111,6.0
15,101.9848691,2.582116468,41.89385,6.0
16,101.9849376,2.582129901,41.92217,6.0
17,101.9850065,2.582152376,41.664840000000005,6.0
18,101.98497900000001,2.582192418,41.64775,6.0
19,101.9849184,2.582192935,41.34404,6.0
20,101.98486109999999,2.582188543,41.30303,6.0
21,101.9847897,2.58219371,41.330859999999994,6.0
22,101.9847237,2.58221851,41.43535,6.0
23,101.98466590000001,2.582262943,41.267379999999996,6.0
24,101.98462070000001,2.582319001,41.22979,6.0
25,101.9845844,2.582369893,41.415820000000004,6.0
26,101.98461400000001,2.582424401,40.94805,6.0
27,101.984651,2.582374285,40.76885,6.0
28,101.9846988,2.58231461,40.68731,6.0
29,101.984756,2.582274826,40.86699,6.0
30,101.9848241,2.58225571,40.90117,6.0
31,101.9848927,2.58225106,40.80596,6.0
32,101.9849448,2.582319776,39.99834,6.0
33,101.984875,2.582320035,40.221,6.0
34,101.9848038,2.58233476,40.36943,6.0
35,101.98474470000001,2.5823729930000003,40.27813,6.0
36,101.9846967,2.582426985,40.429,6.0
37,101.9846579,2.582481235,40.32842,6.0
38,101.9846492,2.582609368,39.819140000000004,6.0
39,101.98464759999999,2.582679635,39.68779,6.0
40,101.9846402,2.58274706,39.57451,6.0
41,101.98463790000001,2.582821718,39.50176,6.0
42,101.9846307,2.58289276,39.40947,6.0
43,101.9846217,2.582963543,39.31572,6.0
44,101.98460190000002,2.583030452,39.8167,6.0
45,101.98465329999999,2.58309891,38.9749,6.0
46,101.9846612,2.583047502,38.83623,6.0
47,101.9846728,2.582986018,38.62871,6.0
48,101.9846844,2.582916527,38.80498,6.0
49,101.9846913,2.582847035,38.91191,6.0
50,101.9846975,2.582770052,38.96025,6.0
51,101.98470390000001,2.582696685,39.155570000000004,6.0
52,101.9846985,2.582633135,39.45244,6.0
53,101.98469820000001,2.582518435,39.840140000000005,6.0
54,101.98473809999999,2.5824670259999998,39.94365,6.0
55,101.98478759999999,2.582417685,39.89824,6.0
56,101.98485129999999,2.582385393,40.00762,6.0
57,101.9849225,2.582377643,39.72441,6.0
58,101.98495820000001,2.582435251,39.17559,6.0
59,101.98488909999999,2.582439126,39.40313,6.0
60,101.9848249,2.582470385,39.33135,6.0
61,101.9847858,2.582508876,39.35918,6.0
62,101.98474499999999,2.582554343,39.290820000000004,6.0
63,101.9847853,2.582584568,38.804,6.0
64,101.9848369,2.58254401,38.631640000000004,6.0
65,101.98489649999999,2.5825042259999997,38.642379999999996,6.0
66,101.9849664,2.582491826,38.78252,6.0
67,101.9850157,2.582484076,38.987109999999994,6.0
68,101.9849053,2.582567001,38.01299,6.0
69,101.9848521,2.582605493,38.2332,6.0
70,101.9847589,2.58266181,38.89824,6.0
71,101.9848125,2.582715285,38.01348,6.0
72,101.9847632,2.5827248430000003,38.65215,6.0
73,101.9847537,2.5827871019999997,38.36016,6.0
74,101.9848025,2.58278736,37.83232,6.0
75,101.98478759999999,2.582860727,37.69512,6.0
76,101.9847465,2.58285866,38.23809,6.0
77,101.98473809999999,2.582928668,38.01885,6.0
78,101.9847291,2.583001002,37.83184,6.0
79,101.9847242,2.583069718,37.72979,6.0
80,101.9846892,2.5831490269999997,37.980270000000004,6.0
1,101.98539770000001,2.582299368,41.874320000000004,7.0
2,101.9853468,2.582265268,42.06572,7.0
3,101.985286,2.5822311680000003,42.21416,7.0
4,101.9852251,2.5821939680000003,42.22441,7.0
5,101.98516109999998,2.58216116,42.415820000000004,7.0
6,101.9850964,2.582129901,42.46758,7.0
7,101.98503170000001,2.582095801,42.48467,7.0
8,101.98496540000001,2.582069193,42.49981,7.0
9,101.98489599999999,2.58204646,42.69121,7.0
10,101.9848236,2.582037418,42.541309999999996,7.0
11,101.984755,2.582034835,42.5833,7.0
12,101.9846864,2.58205576,42.49688,7.0
13,101.9846574,2.581996085,43.33135,7.0
14,101.9845996,2.582028893,43.06279,7.0
15,101.984596,2.581970768,43.95684,7.0
16,101.98457619999999,2.581940801,44.46318,7.0
17,101.9845834,2.5818769930000003,45.21074,7.0
18,101.984513,2.581867693,45.48516,7.0
19,101.98449120000001,2.581903085,45.199020000000004,7.0
20,101.98442259999999,2.581876735,45.08672,7.0
21,101.984401,2.581808535,44.96025,7.0
22,101.98445759999998,2.581825585,45.61699,7.0
23,101.984539,2.58180466,45.95391,7.0
24,101.98458829999998,2.5818258430000003,45.79424,7.0
25,101.9846284,2.581859685,45.25322,7.0
26,101.9846934,2.581829976,45.164359999999995,7.0
27,101.9846705,2.5817785680000003,45.91533,7.0
28,101.9845952,2.581771851,46.0457,7.0
29,101.98463790000001,2.58171786,46.600390000000004,7.0
30,101.98470879999999,2.581738268,46.18535,7.0
31,101.9847298,2.581682726,47.77129,7.0
32,101.9847976,2.581675751,47.91729,7.0
33,101.9848863,2.581631318,49.78691,7.0
34,101.98495820000001,2.5816468180000003,49.86357,7.0
35,101.9849739,2.581603159,51.64141,7.0
36,101.98502090000001,2.581659734,50.25908,7.0
37,101.98508509999999,2.58172871,48.93779,7.0
38,101.98501929999999,2.581704943,48.65215,7.0
39,101.98494529999999,2.581690735,48.600390000000004,7.0
40,101.98487800000001,2.581670843,48.99834,7.0
41,101.9848631,2.581708301,47.53838,7.0
42,101.9849322,2.581730518,47.478809999999996,7.0
43,101.9849995,2.58174576,47.59258,7.0
44,101.9850692,2.58176591,47.683890000000005,7.0
45,101.9851372,2.5817881259999997,47.98857,7.0
46,101.9851907,2.5818826759999998,46.51934,7.0
47,101.9851226,2.58185271,46.320609999999995,7.0
48,101.9850555,2.58182636,46.34502,7.0
49,101.9849885,2.5818080180000003,46.28203,7.0
50,101.98491990000001,2.581787868,46.25908,7.0
51,101.9848477,2.58176901,46.24053,7.0
52,101.9847781,2.581756093,46.018359999999994,7.0
53,101.9848467,2.581831785,45.12725,7.0
54,101.98491609999999,2.581849868,45.1458,7.0
55,101.98498620000001,2.581868468,45.0335,7.0
56,101.9850545,2.58188991,45.18486,7.0
57,101.9851213,2.58191781,45.353809999999996,7.0
58,101.98517290000001,2.58194726,45.21221,7.0
59,101.9852145,2.58197516,44.946090000000005,7.0
60,101.9852515,2.582011068,44.93926,7.0
61,101.9853114,2.582106651,44.19658,7.0
62,101.9852536,2.58207281,44.13604,7.0
63,101.9851922,2.582031993,44.36016,7.0
64,101.9851282,2.581992468,44.47295,7.0
65,101.985062,2.5819671509999997,44.082809999999995,7.0
66,101.9849954,2.581938476,44.30791,7.0
67,101.9849274,2.581915226,44.539359999999995,7.0
68,101.98485649999999,2.58190076,44.093070000000004,7.0
69,101.9847845,2.5818886180000002,44.230270000000004,7.0
70,101.9847111,2.581897143,44.447559999999996,7.0
71,101.9846433,2.581915226,44.43145,7.0
72,101.98472729999999,2.581974385,43.29522,7.0
73,101.98479429999999,2.581964826,43.3333,7.0
74,101.9848714,2.581971801,43.207809999999995,7.0
75,101.9849407,2.58199531,43.290820000000004,7.0
76,101.98500779999999,2.582018043,43.2249,7.0
77,101.985073,2.582045685,43.12774,7.0
78,101.9851375,2.582081851,43.402640000000005,7.0
79,101.9852017,2.5821167259999998,43.33672,7.0
80,101.9852631,2.582148501,43.176559999999995,7.0
81,101.9853163,2.582177951,43.00225,7.0
82,101.98535150000001,2.582206368,42.93096,7.0
1,101.98520500000001,2.581756351,49.21367,8.0
2,101.9852564,2.581794068,49.24981,8.0
