id,x,y,z,flight
174,101.9858732,2.585959952,30.39468,3
175,101.985878,2.586037711,30.95254,3
176,101.9858801,2.586119344,31.8168,3
177,101.9859309,2.585757419,29.30947,3
178,101.9859325,2.585838536,29.69424,3
179,101.9859369,2.585919652,30.62954,3
180,101.9859443,2.585996378,30.89834,3
181,101.9859476,2.586078528,31.98916,3
182,101.9859972,2.585712469,29.41665,3
183,101.9860036,2.585789194,29.65005,3
184,101.9860047,2.585956336,31.22451,3
185,101.9860098,2.585870311,30.54336,3
186,101.9860108,2.586036936,32.08721,3
187,101.9860643,2.585667261,29.68545,3
188,101.9860686,2.585747344,29.98208,3
189,101.9860743,2.585991469,32.16045,3
190,101.9860753,2.585828977,30.4501,3
191,101.9860779,2.585906477,31.15737,3
192,101.9861321,2.585626444,29.71646,3
193,101.9861382,2.585705752,29.9291,3
194,101.9861388,2.586020144,32.43291,3
195,101.9861406,2.585783511,30.33975,3
196,101.9861459,2.585940577,32.17217,3
197,101.9861503,2.585859977,30.92153,3
198,101.9861966,2.585583302,29.88638,3
199,101.9862035,2.585662611,30.01382,3
200,101.9862073,2.585740886,30.42275,3
201,101.9862138,2.585818902,30.96304,3
202,101.986214,2.585899244,32.13799,3
203,101.9862145,2.585979069,32.57305,3
204,101.9862639,2.585533961,29.96328,3
205,101.986269,2.585616111,30.20303,3
206,101.9862703,2.585693869,30.86099,3
207,101.986278,2.585777827,30.9728,3
208,101.9862782,2.585937477,32.33721,3
209,101.9862826,2.585855844,32.07842,3
210,101.9863306,2.585494694,29.87759,3
211,101.986335,2.585573227,29.99966,3
212,101.9863383,2.585657444,30.50576,3
213,101.9863401,2.585891752,32.47734,3
214,101.9863453,2.585732619,30.96572,3
215,101.9863468,2.585811927,32.0335,3
216,101.9863956,2.585452586,30.25308,3
217,101.9864036,2.585698002,30.95327,3
218,101.9864044,2.585526986,30.06948,3
219,101.9864051,2.585613786,30.45352,3
220,101.9864131,2.585766461,31.87344,3
221,101.986465,2.585412027,30.45913,3
222,101.9864673,2.585571419,30.3666,3
223,101.9864683,2.585487202,30.4208,3
224,101.9864776,2.585650727,30.94937,3
225,101.9864819,2.585721511,31.47207,3
226,101.986523,2.585544036,30.29238,3
227,101.9865292,2.585613527,30.8832,3
228,101.9865351,2.585442769,30.53823,3
229,101.9865444,2.585674236,31.75064,3
230,101.9865724,2.585589761,30.85562,3
231,101.9865903,2.585410477,30.63491,3
232,101.9865914,2.585497019,30.6,3
233,101.9866117,2.585629027,31.42544,3
234,101.9866363,2.585544294,30.86709,3
235,101.9866497,2.585460594,30.67617,3
236,101.9866772,2.585586144,31.30044,3
237,101.9866846,2.585433727,30.7731,3
238,101.9866977,2.585504769,30.82485,3
239,101.9867427,2.585544811,31.18838,3
240,101.9867606,2.585462661,31.03994,3
241,101.9868069,2.585500894,31.1813,3
242,101.9850352,2.585759744,27.41616,4
243,101.9850417,2.585553594,26.45669,4
244,101.9850419,2.585661319,27.39981,4
245,101.9850432,2.585836986,27.33804,4
246,101.9850774,2.585327552,27.91323,4
247,101.9850871,2.585405827,27.73721,4
248,101.9850902,2.585464986,27.2958,4
249,101.9850974,2.585525436,26.91323,4
250,101.9850992,2.585633419,27.28066,4
251,101.985102,2.585717377,27.56167,4
252,101.9851051,2.585795394,27.58926,4
253,101.9851097,2.585878061,27.59756,4
254,101.9851144,2.585954527,27.57974,4
255,101.985137,2.585117786,28.38662,4
256,101.9851454,2.585184952,28.29385,4
257,101.9851529,2.585275627,28.25332,4
258,101.9851567,2.585358811,28.18667,4
259,101.985158,2.585429594,27.73428,4
260,101.9851596,2.585493144,27.31997,4
261,101.9851663,2.585603452,26.65347,4
262,101.9851714,2.585674494,27.8898,4
263,101.9851737,2.585749411,27.91274,4
264,101.985175,2.585835952,27.82046,4
265,101.9851809,2.585911127,27.71792,4
266,101.9851847,2.585994053,27.61514,4
267,101.9851876,2.586068969,27.4374,4
268,101.9852068,2.585150594,28.3273,4
269,101.9852169,2.585234552,28.246,4
270,101.9852217,2.585313602,28.44985,4
271,101.9852235,2.585392394,28.20132,4
272,101.9852307,2.585465502,27.93447,4
273,101.9852328,2.585549719,27.1354,4
274,101.9852387,2.585630319,27.84658,4
275,101.9852423,2.585709886,28.00064,4
276,101.9852443,2.585788419,27.87832,4
277,101.9852474,2.585870569,27.87783,4
278,101.9852526,2.586033836,27.77578,4
279,101.9852551,2.585948327,28.04824,4
280,101.9852595,2.586110819,27.74673,4
281,101.9852657,2.585114169,28.27847,4
282,101.9852669,2.586188836,28.15176,4
283,101.9852808,2.585189861,28.24966,4
284,101.9852878,2.585272269,28.41226,4
285,101.9852921,2.585352094,28.31118,4
286,101.9852965,2.585423394,28.26431,4
287,101.9853042,2.585511227,27.59072,4
288,101.9853042,2.585588211,27.8981,4
289,101.9853073,2.585666486,28.04067,4
290,101.9853114,2.585746569,28.13955,4
291,101.9853155,2.585825877,28.23037,4
292,101.9853165,2.585906736,28.30239,4
293,101.9853232,2.585985786,28.26748,4
294,101.9853237,2.586069486,27.9999,4
295,101.9853319,2.586142336,28.33975,4
296,101.9853348,2.586223194,28.69131,4
297,101.9853407,2.585319544,28.23257,4
298,101.985363,2.585384386,28.21792,4
299,101.9853664,2.585464469,28.2648,4
300,101.9853761,2.585622827,28.10464,4
301,101.9853761,2.585703944,28.28213,4
302,101.98538,2.585783252,28.29019,4
303,101.9853887,2.585942127,28.52969,4
304,101.985389,2.585860236,28.49111,4
305,101.9853933,2.586021436,28.27407,4
306,101.9853987,2.586100228,28.47549,4
307,101.9854121,2.585505027,28.23379,4
308,101.9854152,2.586169719,28.74746,4
309,101.9854434,2.585660027,28.28457,4
310,101.985447,2.585738044,28.51797,4
311,101.9854537,2.585819677,28.64077,4
312,101.985456,2.585895111,28.58438,4
313,101.9854604,2.585980619,28.56606,4
314,101.9854637,2.586057344,28.73965,4
315,101.9854678,2.586121153,28.80288,4
316,101.9854866,2.585711177,28.46328,4
317,101.985521,2.585773694,28.52114,4
318,101.9855238,2.585853777,28.66104,4
319,101.9855264,2.585934636,28.88955,4
320,101.9855287,2.586015753,28.88955,4
321,101.985578,2.585960727,28.99233,4
322,101.9853502,2.585148527,28.57388,5
323,101.9853699,2.585216986,28.55508,5
324,101.9854128,2.585025561,29.45083,5
325,101.9854203,2.585106419,29.23794,5
326,101.9854218,2.585184436,29.02627,5
327,101.9854241,2.585267619,28.86636,5
328,101.9854386,2.58542108,28.2499,5
329,101.9854401,2.585342019,28.66006,5
330,101.9854647,2.585481727,28.32363,5
331,101.9854853,2.584979061,29.94814,5
332,101.9854904,2.585057336,29.80093,5
333,101.9854956,2.585135869,29.41079,5
334,101.9854984,2.585220861,29.41763,5
335,101.9854997,2.585298361,29.03481,5
336,101.9855043,2.585455463,28.33486,5
337,101.9855094,2.585373019,28.69619,5
338,101.9855171,2.585612752,28.35537,5
339,101.9855487,2.584937469,30.25723,5
340,101.9855508,2.585018844,30.08853,5
341,101.9855528,2.585101252,29.9457,5
342,101.9855557,2.585178752,29.75674,5
343,101.9855608,2.585480486,28.56802,5
344,101.9855611,2.585258061,29.423,5
345,101.9855654,2.585330394,29.08169,5
346,101.9855711,2.585415127,28.7731,5
347,101.9855798,2.585571419,28.47354,5
348,101.9855849,2.585733136,28.70254,5
349,101.9855865,2.585649952,28.55801,5
350,101.9855891,2.585809344,28.72329,5
351,101.9856076,2.584891744,30.67886,5
352,101.985614,2.584978286,30.41104,5
353,101.9856142,2.585877027,29.04409,5
354,101.9856201,2.585052427,30.19644,5
355,101.985625,2.585135869,29.99917,5
356,101.9856278,2.585214661,29.77676,5
357,101.9856332,2.585284411,29.45571,5
358,101.9856348,2.585373536,28.80361,5
359,101.9856425,2.585442511,28.60439,5
360,101.9856453,2.584957361,30.53164,5
361,101.9856476,2.585533186,28.55508,5
362,101.9856507,2.585610686,28.61685,5
363,101.985652,2.585690252,28.88687,5
364,101.9856558,2.585766977,28.96182,5
365,101.985663,2.585849127,29.06045,5
366,101.9856659,2.585107194,30.36123,5
367,101.9856674,2.585922494,29.18691,5
368,101.9856684,2.585021686,30.64028,5
369,101.9857036,2.585330136,29.3395,5
370,101.9857095,2.585404794,28.96255,5
371,101.9857134,2.585487719,28.79019,5
372,101.9857177,2.585565219,28.78286,5
373,101.9857206,2.585648919,28.79409,5
374,101.9857244,2.585724869,29.15078,5
375,101.9857273,2.585808052,29.1979,5
376,101.9857321,2.585885811,29.33462,5
377,101.9857866,2.585525436,29.02822,5
378,101.9857889,2.585834402,29.30752,5
379,101.985791,2.585603194,29.03481,5
380,101.9857925,2.585458527,29.04141,5
381,101.9857928,2.585683794,29.00674,5
382,101.9857951,2.585762844,29.1603,5
383,101.9858513,2.585479194,29.23379,5
384,101.9858526,2.585557469,29.22695,5
385,101.9858583,2.585640652,29.31289,5
386,101.9858642,2.585717119,29.25649,5
387,101.9859212,2.585516136,29.26919,5
388,101.9859243,2.585594927,29.24282,5
389,101.9859351,2.585451294,29.68521,5
390,101.9859877,2.585550752,29.36685,5
391,101.9859908,2.585473511,29.77188,5
392,101.9860119,2.585641686,29.41177,5
393,101.9860571,2.585430627,30.09219,5
394,101.9860735,2.585518202,29.81509,5
395,101.9861221,2.585464986,29.6979,5
396,101.9861259,2.585545069,29.79629,5
397,101.9861842,2.585427011,29.65444,5
398,101.9861963,2.585500636,29.83975,5
399,101.9862579,2.585458786,29.83022,5
400,101.9863263,2.585413577,30.3124,5
401,101.9860636,2.585587763,29.64395,5
402,101.9850147,2.584140769,29.61465,6
403,101.9850191,2.58421801,29.43228,6
404,101.9850255,2.58429551,29.07412,6
405,101.9850291,2.584375077,29.18716,6
406,101.985036,2.584454902,29.0585,6
407,101.9850383,2.584513285,29.08169,6
408,101.9850514,2.584552552,28.79141,6
409,101.9850591,2.584674744,28.5502,6
410,101.985071,2.584009277,29.49624,6
411,101.9850792,2.58409711,29.43936,6
412,101.9850851,2.584168669,29.35317,6
413,101.9850894,2.58425056,29.25039,6
414,101.985092,2.584329094,29.14443,6
415,101.9851002,2.584407369,29.277,6
416,101.9851038,2.584485385,29.13955,6
417,101.9851115,2.584538085,28.99356,6
418,101.9851167,2.584649427,28.69961,6
419,101.985121,2.584722277,28.57852,6
420,101.9851231,2.584800552,28.27896,6
421,101.9851262,2.583813202,29.85342,6
422,101.9851275,2.584884769,28.33877,6
423,101.9851295,2.584959169,28.25967,6
424,101.9851303,2.58388786,29.79141,6
425,101.9851326,2.585039769,28.44863,6
426,101.9851359,2.58396691,29.68228,6
427,101.9851429,2.584046994,29.55752,6
428,101.9851488,2.584125785,29.51455,6
429,101.9851524,2.58420406,29.37466,6
430,101.9851598,2.584284919,29.27139,6
431,101.9851642,2.584363194,29.38052,6
432,101.9851711,2.58444121,29.17837,6
433,101.9851783,2.584511219,29.27896,6
434,101.9851883,2.584678619,28.81729,6
435,101.9851889,2.583761277,30.13589,6
436,101.9851937,2.584758444,28.66299,6
437,101.985195,2.583840069,30.04458,6
438,101.9851963,2.584005919,29.58242,6
439,101.9851986,2.584838269,28.62954,6
440,101.9851986,2.584918094,28.5436,6
441,101.9852002,2.584995077,28.49063,6
442,101.9852007,2.583919377,29.95791,6
443,101.9852079,2.585076452,28.31899,6
444,101.9852133,2.584079544,29.46133,6
445,101.9852174,2.584159369,29.42153,6
446,101.9852187,2.584489002,29.06021,6
447,101.9852235,2.584658727,28.75015,6
448,101.9852246,2.58423971,29.35684,6
449,101.985231,2.584318502,29.3876,6
450,101.9852351,2.584396002,29.19717,6
451,101.9852423,2.583786852,30.20815,6
452,101.9852484,2.58364451,30.39224,6
453,101.9852546,2.583720202,30.32607,6
454,101.9852651,2.584790477,28.86953,6
455,101.9852662,2.58487366,28.76382,6
456,101.9852777,2.584701869,28.84219,6
457,101.9852782,2.584945219,28.67178,6
458,101.9853152,2.584595952,29.34585,6
459,101.9853253,2.584669577,29.37124,6
460,101.9853268,2.584750435,29.39517,6
461,101.9853301,2.584832069,29.15396,6
462,101.9853342,2.584911894,29.20156,6
463,101.9853394,2.584991461,29.0646,6
464,101.985344,2.585068702,28.93252,6
465,101.9853969,2.584622819,29.59585,6
466,101.9853992,2.58470626,29.67422,6
467,101.9854021,2.584864877,29.52065,6
468,101.9854033,2.584786602,29.81729,6
469,101.9854098,2.584946252,29.53481,6
470,101.9854601,2.584586394,29.90957,6
471,101.985465,2.584659244,29.88784,6
472,101.9854699,2.584742169,30.02114,6
473,101.9854727,2.584817344,30.01162,6
474,101.9854807,2.584901561,30.05996,6
475,101.9854922,2.584555394,29.76309,6
476,101.9855302,2.58461946,30.32534,6
477,101.9855374,2.584697735,30.39761,6
478,101.9855415,2.584775235,30.3749,6
479,101.9855467,2.584855835,30.29458,6
480,101.9855567,2.584561594,30.28774,6
481,101.985596,2.584824577,30.67813,6
482,101.9853047,2.584272519,29.55239,7
483,101.9853122,2.584344335,29.44155,7
484,101.9853604,2.584227569,29.8522,7
485,101.9853692,2.584387735,29.27065,7
486,101.9853712,2.584308169,29.5895,7
487,101.9854277,2.584184427,30.09023,7
488,101.9854313,2.584262444,29.81851,7
489,101.9854408,2.584339944,29.68936,7
490,101.9854457,2.584420802,29.45742,7
491,101.985494,2.584137927,30.16616,7
492,101.9854968,2.584218527,29.97427,7
493,101.9855074,2.584296544,29.66128,7
494,101.9855084,2.58437766,29.77114,7
495,101.9855107,2.584461619,29.83853,7
496,101.9855577,2.584092202,30.24282,7
497,101.9855631,2.584169185,30.03018,7
498,101.9855708,2.584248494,29.84634,7
499,101.985577,2.584330902,29.74404,7
500,101.9855857,2.584409177,30.00576,7
501,101.985624,2.584046219,30.36856,7
502,101.9856294,2.584121135,30.08999,7
503,101.9856325,2.58420406,29.87344,7
504,101.9856422,2.584280785,29.91372,7
505,101.9856489,2.584363194,30.13223,7
506,101.9857031,2.584158594,30.47866,7
507,101.9857106,2.584234802,30.28213,7
508,101.9857134,2.584313852,29.97378,7
509,101.9857208,2.584393677,30.49331,7
510,101.9857488,2.584465752,31.2355,7
511,101.9857522,2.583955544,31.41177,7
512,101.9857658,2.584113385,30.85903,7
513,101.9857799,2.584271227,30.67007,7
514,101.985792,2.584348727,30.56729,7
515,101.9857958,2.584431652,30.92349,7
516,101.9858213,2.58390956,32.19854,7
517,101.9858236,2.583988352,32.20098,7
518,101.9858308,2.584068177,31.87539,7
519,101.985838,2.584146452,31.73232,7
520,101.9858457,2.584225502,31.32461,7
521,101.9858611,2.584384635,31.26577,7
522,101.9858678,2.584462394,31.34097,7
523,101.9858865,2.583863577,32.83916,7
524,101.9858899,2.583945469,32.89629,7
525,101.9858996,2.584025035,32.77227,7
526,101.9859037,2.584106669,32.59404,7
527,101.9859086,2.584182619,32.33428,7
528,101.9859161,2.584262444,31.85781,7
529,101.9859209,2.58433891,31.63638,7
530,101.9859271,2.584418994,31.52896,7
531,101.9859502,2.583820693,33.304,7
532,101.9859546,2.583899485,33.31035,7
533,101.9859615,2.583979827,33.37676,7
534,101.9859685,2.584059135,33.23857,7
535,101.9859718,2.584137152,33.0457,7
536,101.9859805,2.584216719,32.85137,7
537,101.9859846,2.584296802,32.52617,7
538,101.9859923,2.58437456,32.02959,7
539,101.9860034,2.584495719,32.07402,7
540,101.9860155,2.583775227,33.73418,7
541,101.9860198,2.583852985,33.74639,7
542,101.986028,2.583936169,33.73906,7
543,101.9860311,2.584007469,33.73565,7
544,101.9860396,2.584091944,33.49834,7
545,101.9860481,2.584172544,33.51641,7
546,101.9860527,2.584251077,33.21318,7
547,101.9860581,2.584316694,32.846,7
548,101.9860784,2.583730535,34.09893,7
549,101.9860853,2.58380881,34.18731,7
550,101.9860928,2.583890702,34.17559,7
551,101.9861023,2.58397621,34.07744,7
552,101.9861056,2.584049319,33.87529,7
553,101.9861126,2.58412811,33.84307,7
554,101.9861172,2.584208194,33.66191,7
555,101.9861231,2.584272519,33.33281,7
556,101.986129,2.584364744,32.91289,7
557,101.9861349,2.584444827,32.66777,7
558,101.9861426,2.584517419,32.53936,7
559,101.9853942,2.584463372,29.62759,7
560,101.9856524,2.584440873,30.23257,7
561,101.9857606,2.584030666,31.24893,7
562,101.9852425,2.583559777,30.65444,8
563,101.9852723,2.583954769,29.8854,8
564,101.9852767,2.583872102,30.2377,8
565,101.9852793,2.584031494,29.66274,8
566,101.9852831,2.584116744,29.59487,8
567,101.985289,2.58419321,29.62759,8
568,101.9853078,2.58351121,30.77993,8
569,101.9853145,2.583598527,30.68374,8
570,101.9853199,2.583670343,30.43691,8
571,101.9853235,2.583752752,30.47915,8
572,101.9853301,2.583831027,30.37539,8
573,101.9853353,2.583909302,30.27334,8
574,101.9853414,2.583988869,30.01406,8
575,101.9853486,2.58407076,29.77554,8
576,101.9853509,2.584151877,29.96694,8
577,101.9853748,2.583468585,31.10537,8
578,101.98538,2.583550218,30.95181,8
579,101.9853864,2.583624102,30.59365,8
580,101.9853905,2.583705735,30.6647,8
581,101.9853951,2.583784785,30.57754,8
582,101.9854015,2.583866935,30.26626,8
583,101.9854082,2.583944435,30.11953,8
584,101.9854136,2.584024777,30.06729,8
585,101.9854185,2.584102277,29.99233,8
586,101.9854398,2.583422085,31.05654,8
587,101.9854432,2.583506043,31.16055,8
588,101.9854514,2.583578893,30.94106,8
589,101.9854557,2.58366156,30.89712,8
590,101.9854645,2.58373751,30.98892,8
591,101.9854652,2.58382121,30.50234,8
592,101.9854748,2.583897935,30.36611,8
593,101.9854789,2.583979052,30.1542,8
594,101.9854837,2.584060427,30.17105,8
595,101.9855051,2.58337791,30.85903,8
596,101.9855087,2.583459027,31.22256,8
597,101.9855102,2.583531877,31.09805,8
598,101.9855212,2.58361506,31.03628,8
599,101.9855282,2.583696693,30.90493,8
600,101.98553,2.583775227,30.83413,8
601,101.985539,2.583854535,30.59902,8
602,101.9855421,2.583933327,30.45913,8
603,101.9855505,2.584013152,30.36343,8
604,101.9855711,2.583414852,31.25112,8
605,101.985586,2.58356856,31.20376,8
606,101.9855947,2.583648902,31.16201,8
607,101.9855957,2.583728468,30.84561,8
608,101.9856052,2.583807777,30.81997,8
609,101.9856111,2.583887344,30.70132,8
610,101.9856178,2.583967685,30.47866,8
611,101.9856404,2.583363702,31.48403,8
612,101.9856538,2.583439135,31.38418,8
613,101.98567,2.583602143,31.26797,8
614,101.9856705,2.583681452,31.18032,8
615,101.9856728,2.583841877,30.90249,8
616,101.9856805,2.58392351,30.83779,8
617,101.98571,2.58339806,31.66982,8
618,101.9857167,2.583478143,31.51943,8
619,101.9857229,2.583557968,31.56436,8
620,101.9857288,2.583638568,31.41372,8
621,101.9857337,2.583716585,31.42886,8
622,101.9857424,2.583797702,31.46231,8
623,101.985746,2.583876752,31.26943,8
624,101.9857725,2.583354402,31.89907,8
625,101.9857807,2.583433968,31.68618,8
626,101.9857861,2.583513277,31.65371,8
627,101.9857935,2.583587935,31.78237,8
628,101.9857984,2.583670343,31.83145,8
629,101.9858051,2.58374836,31.9457,8
630,101.9858105,2.583829735,31.94595,8
631,101.9858392,2.583305577,32.00029,8
632,101.9858475,2.583386952,31.89688,8
633,101.9858565,2.583465227,31.88223,8
634,101.9858593,2.58354841,32.09307,8
635,101.9858667,2.58362436,32.08135,8
636,101.9858724,2.583706768,32.41582,8
637,101.9858783,2.583786077,32.64043,8
638,101.9856728,2.58375957,31.08071,8
639,101.9858963,2.583183385,32.3709,9
640,101.9859042,2.583261918,32.14629,9
641,101.9859114,2.583343552,32.00762,9
642,101.9859163,2.583422602,32.11895,9
643,101.9859232,2.58350501,32.10332,9
644,101.9859294,2.583579927,32.43926,9
645,101.9859363,2.583662852,32.78838,9
646,101.9859423,2.583741127,33.16826,9
647,101.9859695,2.583143343,32.45586,9
648,101.985972,2.583219552,32.45684,9
649,101.9859787,2.583294985,32.37236,9
650,101.9859859,2.583381268,32.36357,9
651,101.9859913,2.583457735,32.09404,9
652,101.9859934,2.58353756,32.66387,9
653,101.9860013,2.58361661,33.08574,9
654,101.9860108,2.583695918,33.49639,9
655,101.986035,2.58317641,32.5125,9
656,101.9860417,2.583257268,32.58965,9
657,101.9860522,2.583332185,32.4666,9
658,101.9860632,2.583495193,33.03984,9
659,101.9860653,2.583573985,33.48613,9
660,101.9860763,2.583651227,33.90117,9
661,101.9861028,2.583130427,32.79326,9
662,101.9861105,2.583208185,32.74883,9
663,101.9861169,2.583289818,32.74492,9
664,101.9861223,2.583370677,32.62188,9
665,101.98613,2.583448693,33.27617,9
666,101.9861341,2.583527485,33.94414,9
667,101.9861388,2.583607052,34.13164,9
668,101.9861454,2.583686102,34.3958,9
