no,x,y,z,flight
8,101.9848061,2.586570394,27.4418,2.0
9,101.984737,2.586608369,27.43789,2.0
10,101.9846702,2.586654869,27.31338,2.0
11,101.9846032,2.586697236,27.00186,2.0
12,101.9845349,2.586738311,26.93936,2.0
13,101.9844714,2.586783003,26.77554,2.0
14,101.9844016,2.586826661,26.51919,2.0
15,101.9843384,2.586869544,26.58731,2.0
16,101.9843312,2.586786103,26.32095,2.0
17,101.9843954,2.586745803,26.46816,2.0
18,101.9844655,2.586702919,26.66885,2.0
19,101.984531,2.586660811,26.78164,2.0
20,101.9846009,2.586617411,27.17007,2.0
21,101.9846664,2.586576078,27.24136,2.0
22,101.9847319,2.586532161,27.29995,2.0
23,101.9847966,2.586488503,27.42373,2.0
24,101.9848642,2.586444328,27.56558,2.0
25,101.9849312,2.586402219,27.58071,2.0
26,101.9849967,2.586359078,27.55801,2.0
27,101.9850648,2.586318003,27.66079,2.0
28,101.9851323,2.586273569,27.73892,2.0
29,101.9851984,2.586229394,28.00259,2.0
30,101.985193,2.586150861,27.57998,2.0
31,101.9851272,2.586192453,27.58218,2.0
32,101.9850614,2.586236369,27.55386,2.0
33,101.9849967,2.586281319,27.37832,2.0
34,101.9849279,2.586323686,27.22744,2.0
35,101.9848629,2.586365019,27.23696,2.0
36,101.9847951,2.586411003,27.22158,2.0
37,101.9847267,2.586454144,27.06411,2.0
38,101.9846612,2.586497544,26.78359,2.0
39,101.9845934,2.586540944,26.54629,2.0
40,101.9845246,2.586583828,26.61172,2.0
41,101.9844627,2.586626969,26.4894,2.0
42,101.9843941,2.586668819,26.25308,2.0
43,101.9843273,2.586712478,26.18887,2.0
44,101.9842813,2.586748644,26.06314,2.0
45,101.984399,2.586591578,26.21646,2.0
46,101.9844581,2.586548953,26.45083,2.0
47,101.9845243,2.586509428,26.64199,2.0
48,101.9845904,2.586460344,26.67422,2.0
49,101.9846553,2.586415394,26.89077,2.0
50,101.9847101,2.586380261,27.16201,2.0
51,101.9847912,2.586328594,27.15859,2.0
52,101.9848593,2.586287261,27.1127,2.0
53,101.9849217,2.586241536,27.11245,2.0
54,101.9849911,2.586199944,27.28652,2.0
55,101.9850573,2.586156028,27.42446,2.0
56,101.9851236,2.586116761,27.46548,2.0
57,101.9851187,2.586034869,27.32095,2.0
58,101.9850537,2.586076461,27.48965,2.0
59,101.9849844,2.586121153,27.07925,2.0
60,101.9849194,2.586167136,27.03237,2.0
61,101.9848547,2.586207694,27.04263,2.0
62,101.9847874,2.586250061,26.89907,2.0
63,101.9847383,2.586281061,26.84146,2.0
64,101.984652,2.586335828,26.7626,2.0
65,101.9845857,2.586378194,26.74111,2.0
66,101.9845202,2.586422111,26.6166,2.0
67,101.9845999,2.586301211,26.5231,2.0
68,101.9846579,2.586216219,26.81948,2.0
69,101.984707,2.586142594,26.83828,2.0
70,101.9847242,2.586214153,26.83657,2.0
71,101.984784,2.586173078,27.0292,2.0
72,101.9848498,2.586125028,27.19009,2.0
73,101.9848326,2.586072328,26.88027,2.0
74,101.9848968,2.586006194,27.21011,2.0
75,101.9849764,2.585960469,27.26333,2.0
76,101.9849762,2.585881419,27.0646,2.0
77,101.9850412,2.585919394,27.44692,2.0
78,101.9850481,2.585995603,27.46426,2.0
79,101.9849826,2.586040553,27.31973,2.0
80,101.9849117,2.586086536,27.06094,2.0
1,101.9856032,2.586048561,29.22891,3.0
2,101.985605,2.586128644,29.75942,3.0
3,101.9856052,2.586214411,30.46768,3.0
4,101.9856736,2.586171269,30.58657,3.0
5,101.9857429,2.586126836,30.54116,3.0
6,101.9858102,2.586163261,31.44229,3.0
7,101.9858801,2.586119344,31.8168,3.0
8,101.9859476,2.586078528,31.98916,3.0
9,101.9860108,2.586036936,32.08721,3.0
10,101.9860743,2.585991469,32.16045,3.0
11,101.9861388,2.586020144,32.43291,3.0
12,101.9862145,2.585979069,32.57305,3.0
13,101.9862782,2.585937477,32.33721,3.0
14,101.9863401,2.585891752,32.47734,3.0
15,101.9861459,2.585940577,32.17217,3.0
16,101.986214,2.585899244,32.13799,3.0
17,101.9862826,2.585855844,32.07842,3.0
18,101.9863468,2.585811927,32.0335,3.0
19,101.9864131,2.585766461,31.87344,3.0
20,101.9864819,2.585721511,31.47207,3.0
21,101.9865444,2.585674236,31.75064,3.0
22,101.9866117,2.585629027,31.42544,3.0
23,101.9866772,2.585586144,31.30044,3.0
24,101.9867427,2.585544811,31.18838,3.0
25,101.9868069,2.585500894,31.1813,3.0
26,101.9867606,2.585462661,31.03994,3.0
27,101.9866977,2.585504769,30.82485,3.0
28,101.9866363,2.585544294,30.86709,3.0
29,101.9865724,2.585589761,30.85562,3.0
30,101.9865292,2.585613527,30.8832,3.0
31,101.9864776,2.585650727,30.94937,3.0
32,101.9864036,2.585698002,30.95327,3.0
33,101.9863453,2.585732619,30.96572,3.0
34,101.986278,2.585777827,30.9728,3.0
35,101.9862138,2.585818902,30.96304,3.0
36,101.9861503,2.585859977,30.92153,3.0
37,101.9860779,2.585906477,31.15737,3.0
38,101.9860047,2.585956336,31.22451,3.0
39,101.9859443,2.585996378,30.89834,3.0
40,101.985878,2.586037711,30.95254,3.0
41,101.9858097,2.586083178,30.61392,3.0
42,101.9856715,2.586086536,29.81997,3.0
43,101.9857404,2.586043911,30.02944,3.0
44,101.9858053,2.585999219,30.3478,3.0
45,101.9858732,2.585959952,30.39468,3.0
46,101.9859369,2.585919652,30.62954,3.0
47,101.9860098,2.585870311,30.54336,3.0
48,101.9860753,2.585828977,30.4501,3.0
49,101.9861406,2.585783511,30.33975,3.0
50,101.9862073,2.585740886,30.42275,3.0
51,101.9862703,2.585693869,30.86099,3.0
52,101.9863383,2.585657444,30.50576,3.0
53,101.9864051,2.585613786,30.45352,3.0
54,101.9864673,2.585571419,30.3666,3.0
55,101.986523,2.585544036,30.29238,3.0
56,101.9865914,2.585497019,30.6,3.0
57,101.9866497,2.585460594,30.67617,3.0
58,101.9866846,2.585433727,30.7731,3.0
59,101.9865903,2.585410477,30.63491,3.0
60,101.986465,2.585412027,30.45913,3.0
61,101.9863956,2.585452586,30.25308,3.0
62,101.9863306,2.585494694,29.87759,3.0
63,101.9862639,2.585533961,29.96328,3.0
64,101.9865351,2.585442769,30.53823,3.0
65,101.9864683,2.585487202,30.4208,3.0
66,101.9864044,2.585526986,30.06948,3.0
67,101.986335,2.585573227,29.99966,3.0
68,101.986269,2.585616111,30.20303,3.0
69,101.9862035,2.585662611,30.01382,3.0
70,101.9861382,2.585705752,29.9291,3.0
71,101.9861966,2.585583302,29.88638,3.0
72,101.9861321,2.585626444,29.71646,3.0
73,101.9860643,2.585667261,29.68545,3.0
74,101.9859972,2.585712469,29.41665,3.0
75,101.9859309,2.585757419,29.30947,3.0
76,101.9860686,2.585747344,29.98208,3.0
77,101.9860036,2.585789194,29.65005,3.0
78,101.9859325,2.585838536,29.69424,3.0
79,101.9858662,2.585880386,29.81338,3.0
80,101.9858041,2.585921461,29.50405,3.0
81,101.9856684,2.586005161,29.50259,3.0
1,101.9854678,2.586121153,28.80288,4.0
2,101.9854152,2.586169719,28.74746,4.0
3,101.9853348,2.586223194,28.69131,4.0
4,101.9852669,2.586188836,28.15176,4.0
5,101.9853319,2.586142336,28.33975,4.0
6,101.9853987,2.586100228,28.47549,4.0
7,101.9854637,2.586057344,28.73965,4.0
8,101.9855287,2.586015753,28.88955,4.0
9,101.985578,2.585960727,28.99233,4.0
10,101.9855264,2.585934636,28.88955,4.0
11,101.9854604,2.585980619,28.56606,4.0
12,101.9853933,2.586021436,28.27407,4.0
13,101.9853237,2.586069486,27.9999,4.0
14,101.9852595,2.586110819,27.74673,4.0
15,101.9851876,2.586068969,27.4374,4.0
16,101.9852526,2.586033836,27.77578,4.0
17,101.9853232,2.585985786,28.26748,4.0
18,101.9853887,2.585942127,28.52969,4.0
19,101.985456,2.585895111,28.58438,4.0
20,101.9855238,2.585853777,28.66104,4.0
21,101.985521,2.585773694,28.52114,4.0
22,101.9854537,2.585819677,28.64077,4.0
23,101.985389,2.585860236,28.49111,4.0
24,101.9853165,2.585906736,28.30239,4.0
25,101.9852551,2.585948327,28.04824,4.0
26,101.9851847,2.585994053,27.61514,4.0
27,101.9851144,2.585954527,27.57974,4.0
28,101.9851809,2.585911127,27.71792,4.0
29,101.9852474,2.585870569,27.87783,4.0
30,101.9853155,2.585825877,28.23037,4.0
31,101.98538,2.585783252,28.29019,4.0
32,101.985447,2.585738044,28.51797,4.0
33,101.9854866,2.585711177,28.46328,4.0
34,101.9854434,2.585660027,28.28457,4.0
35,101.9853761,2.585703944,28.28213,4.0
36,101.9853114,2.585746569,28.13955,4.0
37,101.9852443,2.585788419,27.87832,4.0
38,101.985175,2.585835952,27.82046,4.0
39,101.9851097,2.585878061,27.59756,4.0
40,101.9850432,2.585836986,27.33804,4.0
41,101.9851051,2.585795394,27.58926,4.0
42,101.9851737,2.585749411,27.91274,4.0
43,101.9852423,2.585709886,28.00064,4.0
44,101.9853073,2.585666486,28.04067,4.0
45,101.9853761,2.585622827,28.10464,4.0
46,101.9854121,2.585505027,28.23379,4.0
47,101.9853042,2.585588211,27.8981,4.0
48,101.9852387,2.585630319,27.84658,4.0
49,101.9851714,2.585674494,27.8898,4.0
50,101.985102,2.585717377,27.56167,4.0
51,101.9850352,2.585759744,27.41616,4.0
52,101.9850419,2.585661319,27.39981,4.0
53,101.9850992,2.585633419,27.28066,4.0
54,101.9851663,2.585603452,26.65347,4.0
55,101.9852328,2.585549719,27.1354,4.0
56,101.9853042,2.585511227,27.59072,4.0
57,101.9853664,2.585464469,28.2648,4.0
58,101.985363,2.585384386,28.21792,4.0
59,101.9852965,2.585423394,28.26431,4.0
60,101.9852307,2.585465502,27.93447,4.0
61,101.9851596,2.585493144,27.31997,4.0
62,101.9850974,2.585525436,26.91323,4.0
63,101.9850417,2.585553594,26.45669,4.0
64,101.9850902,2.585464986,27.2958,4.0
65,101.985158,2.585429594,27.73428,4.0
66,101.9852235,2.585392394,28.20132,4.0
67,101.9852921,2.585352094,28.31118,4.0
68,101.9853407,2.585319544,28.23257,4.0
69,101.9852878,2.585272269,28.41226,4.0
70,101.9852217,2.585313602,28.44985,4.0
71,101.9851567,2.585358811,28.18667,4.0
72,101.9850871,2.585405827,27.73721,4.0
73,101.9850774,2.585327552,27.91323,4.0
74,101.9851529,2.585275627,28.25332,4.0
75,101.9852169,2.585234552,28.246,4.0
76,101.9852808,2.585189861,28.24966,4.0
77,101.9851454,2.585184952,28.29385,4.0
78,101.985137,2.585117786,28.38662,4.0
79,101.9852068,2.585150594,28.3273,4.0
80,101.9852657,2.585114169,28.27847,4.0
1,101.9856674,2.585922494,29.18691,5.0
2,101.9857321,2.585885811,29.33462,5.0
3,101.9857889,2.585834402,29.30752,5.0
4,101.9858642,2.585717119,29.25649,5.0
5,101.9860119,2.585641686,29.41177,5.0
6,101.9860636,2.585587763,29.64395,5.0
7,101.9861259,2.585545069,29.79629,5.0
8,101.9861963,2.585500636,29.83975,5.0
9,101.9862579,2.585458786,29.83022,5.0
10,101.9863263,2.585413577,30.3124,5.0
11,101.9861842,2.585427011,29.65444,5.0
12,101.9861221,2.585464986,29.6979,5.0
13,101.9860735,2.585518202,29.81509,5.0
14,101.9859877,2.585550752,29.36685,5.0
15,101.9859243,2.585594927,29.24282,5.0
16,101.9858583,2.585640652,29.31289,5.0
17,101.9857928,2.585683794,29.00674,5.0
18,101.9857244,2.585724869,29.15078,5.0
19,101.9857951,2.585762844,29.1603,5.0
20,101.9857273,2.585808052,29.1979,5.0
21,101.985663,2.585849127,29.06045,5.0
22,101.9856142,2.585877027,29.04409,5.0
23,101.9855891,2.585809344,28.72329,5.0
24,101.9856558,2.585766977,28.96182,5.0
25,101.9855849,2.585733136,28.70254,5.0
26,101.985652,2.585690252,28.88687,5.0
27,101.9857206,2.585648919,28.79409,5.0
28,101.985791,2.585603194,29.03481,5.0
29,101.9858526,2.585557469,29.22695,5.0
30,101.9859212,2.585516136,29.26919,5.0
31,101.9859908,2.585473511,29.77188,5.0
32,101.9860571,2.585430627,30.09219,5.0
33,101.9859351,2.585451294,29.68521,5.0
34,101.9858513,2.585479194,29.23379,5.0
35,101.9857866,2.585525436,29.02822,5.0
36,101.9857177,2.585565219,28.78286,5.0
37,101.9856507,2.585610686,28.61685,5.0
38,101.9855865,2.585649952,28.55801,5.0
39,101.9855171,2.585612752,28.35537,5.0
40,101.9855798,2.585571419,28.47354,5.0
41,101.9856476,2.585533186,28.55508,5.0
42,101.9857134,2.585487719,28.79019,5.0
43,101.9857925,2.585458527,29.04141,5.0
44,101.9857095,2.585404794,28.96255,5.0
45,101.9856425,2.585442511,28.60439,5.0
46,101.9855608,2.585480486,28.56802,5.0
47,101.9854647,2.585481727,28.32363,5.0
48,101.9855043,2.585455463,28.33486,5.0
49,101.9855711,2.585415127,28.7731,5.0
50,101.9856348,2.585373536,28.80361,5.0
51,101.9857036,2.585330136,29.3395,5.0
52,101.9856332,2.585284411,29.45571,5.0
53,101.9855654,2.585330394,29.08169,5.0
54,101.9855094,2.585373019,28.69619,5.0
55,101.9854386,2.58542108,28.2499,5.0
56,101.9854401,2.585342019,28.66006,5.0
57,101.9854997,2.585298361,29.03481,5.0
58,101.9855611,2.585258061,29.423,5.0
59,101.9856278,2.585214661,29.77676,5.0
60,101.9856659,2.585107194,30.36123,5.0
61,101.985625,2.585135869,29.99917,5.0
62,101.9855557,2.585178752,29.75674,5.0
63,101.9854984,2.585220861,29.41763,5.0
64,101.9854241,2.585267619,28.86636,5.0
65,101.9853699,2.585216986,28.55508,5.0
66,101.9854218,2.585184436,29.02627,5.0
67,101.9854956,2.585135869,29.41079,5.0
68,101.9855528,2.585101252,29.9457,5.0
69,101.9856201,2.585052427,30.19644,5.0
70,101.9856684,2.585021686,30.64028,5.0
71,101.9856453,2.584957361,30.53164,5.0
72,101.985614,2.584978286,30.41104,5.0
73,101.9855508,2.585018844,30.08853,5.0
74,101.9854904,2.585057336,29.80093,5.0
75,101.9854203,2.585106419,29.23794,5.0
76,101.9853502,2.585148527,28.57388,5.0
77,101.9854128,2.585025561,29.45083,5.0
78,101.9854853,2.584979061,29.94814,5.0
79,101.9855487,2.584937469,30.25723,5.0
80,101.9856076,2.584891744,30.67886,5.0
1,101.9852246,2.58423971,29.35684,6.0
2,101.9852174,2.584159369,29.42153,6.0
3,101.9852133,2.584079544,29.46133,6.0
4,101.9851963,2.584005919,29.58242,6.0
5,101.9852007,2.583919377,29.95791,6.0
6,101.985195,2.583840069,30.04458,6.0
7,101.9852423,2.583786852,30.20815,6.0
8,101.9852546,2.583720202,30.32607,6.0
9,101.9852484,2.58364451,30.39224,6.0
10,101.9851889,2.583761277,30.13589,6.0
11,101.9851262,2.583813202,29.85342,6.0
12,101.9851303,2.58388786,29.79141,6.0
13,101.9851359,2.58396691,29.68228,6.0
14,101.985071,2.584009277,29.49624,6.0
15,101.9851429,2.584046994,29.55752,6.0
16,101.9850792,2.58409711,29.43936,6.0
17,101.9850147,2.584140769,29.61465,6.0
18,101.9850191,2.58421801,29.43228,6.0
19,101.9850851,2.584168669,29.35317,6.0
20,101.9851488,2.584125785,29.51455,6.0
21,101.9851524,2.58420406,29.37466,6.0
22,101.9850894,2.58425056,29.25039,6.0
23,101.9850255,2.58429551,29.07412,6.0
24,101.9850291,2.584375077,29.18716,6.0
25,101.985092,2.584329094,29.14443,6.0
26,101.9851598,2.584284919,29.27139,6.0
27,101.985231,2.584318502,29.3876,6.0
28,101.9851642,2.584363194,29.38052,6.0
29,101.9851002,2.584407369,29.277,6.0
30,101.985036,2.584454902,29.0585,6.0
31,101.9850383,2.584513285,29.08169,6.0
32,101.9850514,2.584552552,28.79141,6.0
33,101.9851115,2.584538085,28.99356,6.0
34,101.9851038,2.584485385,29.13955,6.0
35,101.9851711,2.58444121,29.17837,6.0
36,101.9852351,2.584396002,29.19717,6.0
37,101.9851783,2.584511219,29.27896,6.0
38,101.9852187,2.584489002,29.06021,6.0
39,101.9853152,2.584595952,29.34585,6.0
40,101.9852235,2.584658727,28.75015,6.0
41,101.9851883,2.584678619,28.81729,6.0
42,101.9851167,2.584649427,28.69961,6.0
43,101.9850591,2.584674744,28.5502,6.0
44,101.985121,2.584722277,28.57852,6.0
45,101.9851231,2.584800552,28.27896,6.0
46,101.9851937,2.584758444,28.66299,6.0
47,101.9852777,2.584701869,28.84219,6.0
48,101.9853253,2.584669577,29.37124,6.0
49,101.9853969,2.584622819,29.59585,6.0
50,101.9854601,2.584586394,29.90957,6.0
51,101.9854922,2.584555394,29.76309,6.0
52,101.9855567,2.584561594,30.28774,6.0
53,101.9855302,2.58461946,30.32534,6.0
54,101.985465,2.584659244,29.88784,6.0
55,101.9853992,2.58470626,29.67422,6.0
56,101.9853268,2.584750435,29.39517,6.0
57,101.9852651,2.584790477,28.86953,6.0
58,101.9851986,2.584838269,28.62954,6.0
59,101.9851275,2.584884769,28.33877,6.0
60,101.9851295,2.584959169,28.25967,6.0
61,101.9851986,2.584918094,28.5436,6.0
62,101.9852662,2.58487366,28.76382,6.0
63,101.9853301,2.584832069,29.15396,6.0
64,101.9854033,2.584786602,29.81729,6.0
65,101.9854699,2.584742169,30.02114,6.0
66,101.9855374,2.584697735,30.39761,6.0
67,101.9855415,2.584775235,30.3749,6.0
68,101.9854727,2.584817344,30.01162,6.0
69,101.9854021,2.584864877,29.52065,6.0
70,101.9853342,2.584911894,29.20156,6.0
71,101.9852782,2.584945219,28.67178,6.0
72,101.9852002,2.584995077,28.49063,6.0
73,101.9851326,2.585039769,28.44863,6.0
74,101.9852079,2.585076452,28.31899,6.0
75,101.985344,2.585068702,28.93252,6.0
76,101.9853394,2.584991461,29.0646,6.0
77,101.9854098,2.584946252,29.53481,6.0
78,101.9854807,2.584901561,30.05996,6.0
79,101.9855467,2.584855835,30.29458,6.0
80,101.985596,2.584824577,30.67813,6.0
1,101.9853047,2.584272519,29.55239,7.0
2,101.9853604,2.584227569,29.8522,7.0
3,101.9854277,2.584184427,30.09023,7.0
4,101.985494,2.584137927,30.16616,7.0
5,101.9855577,2.584092202,30.24282,7.0
6,101.985624,2.584046219,30.36856,7.0
7,101.9856294,2.584121135,30.08999,7.0
8,101.9855631,2.584169185,30.03018,7.0
9,101.9854968,2.584218527,29.97427,7.0
10,101.9854313,2.584262444,29.81851,7.0
11,101.9853712,2.584308169,29.5895,7.0
12,101.9853122,2.584344335,29.44155,7.0
13,101.9853692,2.584387735,29.27065,7.0
14,101.9854408,2.584339944,29.68936,7.0
15,101.9855074,2.584296544,29.66128,7.0
16,101.9855708,2.584248494,29.84634,7.0
17,101.9856325,2.58420406,29.87344,7.0
18,101.9857031,2.584158594,30.47866,7.0
19,101.9857106,2.584234802,30.28213,7.0
20,101.9856422,2.584280785,29.91372,7.0
21,101.985577,2.584330902,29.74404,7.0
22,101.9855084,2.58437766,29.77114,7.0
23,101.9854457,2.584420802,29.45742,7.0
24,101.9853942,2.584463372,29.62759,7.0
25,101.9855107,2.584461619,29.83853,7.0
26,101.9855857,2.584409177,30.00576,7.0
27,101.9856489,2.584363194,30.13223,7.0
28,101.9857134,2.584313852,29.97378,7.0
29,101.9857799,2.584271227,30.67007,7.0
30,101.985792,2.584348727,30.56729,7.0
31,101.9857208,2.584393677,30.49331,7.0
32,101.9856524,2.584440873,30.23257,7.0
33,101.9857488,2.584465752,31.2355,7.0
34,101.9857958,2.584431652,30.92349,7.0
35,101.9858611,2.584384635,31.26577,7.0
36,101.9858678,2.584462394,31.34097,7.0
37,101.9859271,2.584418994,31.52896,7.0
38,101.9860034,2.584495719,32.07402,7.0
39,101.9861426,2.584517419,32.53936,7.0
40,101.9861349,2.584444827,32.66777,7.0
41,101.986129,2.584364744,32.91289,7.0
42,101.9861231,2.584272519,33.33281,7.0
43,101.9861172,2.584208194,33.66191,7.0
44,101.9861126,2.58412811,33.84307,7.0
45,101.9861056,2.584049319,33.87529,7.0
46,101.9861023,2.58397621,34.07744,7.0
47,101.9860928,2.583890702,34.17559,7.0
48,101.9860853,2.58380881,34.18731,7.0
49,101.9860784,2.583730535,34.09893,7.0
50,101.9860155,2.583775227,33.73418,7.0
51,101.9860198,2.583852985,33.74639,7.0
52,101.986028,2.583936169,33.73906,7.0
53,101.9860311,2.584007469,33.73565,7.0
54,101.9860396,2.584091944,33.49834,7.0
55,101.9860481,2.584172544,33.51641,7.0
56,101.9860527,2.584251077,33.21318,7.0
57,101.9860581,2.584316694,32.846,7.0
58,101.9859923,2.58437456,32.02959,7.0
59,101.9859846,2.584296802,32.52617,7.0
60,101.9859805,2.584216719,32.85137,7.0
61,101.9859718,2.584137152,33.0457,7.0
62,101.9859685,2.584059135,33.23857,7.0
63,101.9859615,2.583979827,33.37676,7.0
64,101.9859546,2.583899485,33.31035,7.0
65,101.9859502,2.583820693,33.304,7.0
66,101.9858865,2.583863577,32.83916,7.0
67,101.9858899,2.583945469,32.89629,7.0
68,101.9858996,2.584025035,32.77227,7.0
69,101.9859037,2.584106669,32.59404,7.0
70,101.9859086,2.584182619,32.33428,7.0
71,101.9859161,2.584262444,31.85781,7.0
72,101.9859209,2.58433891,31.63638,7.0
73,101.9858457,2.584225502,31.32461,7.0
74,101.985838,2.584146452,31.73232,7.0
75,101.9858308,2.584068177,31.87539,7.0
76,101.9858236,2.583988352,32.20098,7.0
77,101.9858213,2.58390956,32.19854,7.0
78,101.9857522,2.583955544,31.41177,7.0
79,101.9857606,2.584030666,31.24893,7.0
80,101.9857658,2.584113385,30.85903,7.0
1,101.985289,2.58419321,29.62759,8.0
2,101.9853509,2.584151877,29.96694,8.0
3,101.9854185,2.584102277,29.99233,8.0
4,101.9854837,2.584060427,30.17105,8.0
5,101.9855505,2.584013152,30.36343,8.0
6,101.9856178,2.583967685,30.47866,8.0
7,101.9856805,2.58392351,30.83779,8.0
8,101.985746,2.583876752,31.26943,8.0
9,101.9858105,2.583829735,31.94595,8.0
10,101.9858783,2.583786077,32.64043,8.0
11,101.9858724,2.583706768,32.41582,8.0
12,101.9858051,2.58374836,31.9457,8.0
13,101.9857424,2.583797702,31.46231,8.0
14,101.9856728,2.583841877,30.90249,8.0
15,101.9856111,2.583887344,30.70132,8.0
16,101.9855421,2.583933327,30.45913,8.0
17,101.9854789,2.583979052,30.1542,8.0
18,101.9854136,2.584024777,30.06729,8.0
19,101.9853486,2.58407076,29.77554,8.0
20,101.9852831,2.584116744,29.59487,8.0
21,101.9852793,2.584031494,29.66274,8.0
22,101.9853414,2.583988869,30.01406,8.0
23,101.9854082,2.583944435,30.11953,8.0
24,101.9854748,2.583897935,30.36611,8.0
25,101.985539,2.583854535,30.59902,8.0
26,101.9856052,2.583807777,30.81997,8.0
27,101.9856728,2.58375957,31.08071,8.0
28,101.9857337,2.583716585,31.42886,8.0
29,101.9857984,2.583670343,31.83145,8.0
30,101.9858667,2.58362436,32.08135,8.0
31,101.9858593,2.58354841,32.09307,8.0
32,101.9857935,2.583587935,31.78237,8.0
33,101.9857288,2.583638568,31.41372,8.0
34,101.9856705,2.583681452,31.18032,8.0
35,101.9855957,2.583728468,30.84561,8.0
36,101.98553,2.583775227,30.83413,8.0
37,101.9854652,2.58382121,30.50234,8.0
38,101.9854015,2.583866935,30.26626,8.0
39,101.9853353,2.583909302,30.27334,8.0
40,101.9852723,2.583954769,29.8854,8.0
41,101.9852767,2.583872102,30.2377,8.0
42,101.9853301,2.583831027,30.37539,8.0
43,101.9853951,2.583784785,30.57754,8.0
44,101.9854645,2.58373751,30.98892,8.0
45,101.9855282,2.583696693,30.90493,8.0
46,101.9855947,2.583648902,31.16201,8.0
47,101.98567,2.583602143,31.26797,8.0
48,101.9857229,2.583557968,31.56436,8.0
49,101.9857861,2.583513277,31.65371,8.0
