no,x,y,z,flight
45,101.98947629999999,2.5847424269999997,50.09746,1.0
46,101.9894693,2.58466286,51.686820000000004,1.0
47,101.9894652,2.584583035,52.9334,1.0
48,101.98945649999999,2.58450476,53.52324,1.0
49,101.98945340000002,2.584423644,53.21123000000001,1.0
50,101.98944540000001,2.58434511,52.14043,1.0
51,101.9894398,2.584269419,50.8333,1.0
52,101.9894349,2.58419011,49.3582,1.0
53,101.9894295,2.584109769,48.785940000000004,1.0
54,101.9894971,2.5841134830000003,50.11504,1.0
55,101.98950040000001,2.584222402,51.42949,1.0
56,101.9895104,2.584299644,53.006640000000004,1.0
57,101.9895184,2.58437921,53.916309999999996,1.0
58,101.9895204,2.584460327,54.21904,1.0
59,101.98952659999999,2.584539119,53.80546999999999,1.0
60,101.9895343,2.584611969,52.81426,1.0
61,101.9895407,2.5846951519999997,50.91387,1.0
62,101.98960600000001,2.584651494,51.38213,1.0
63,101.9896003,2.5845734769999997,53.25371,1.0
64,101.98959620000001,2.5844967519999997,54.2708,1.0
65,101.9895882,2.584418994,54.748830000000005,1.0
66,101.9895862,2.584334519,54.15996,1.0
67,101.98957800000001,2.584254435,53.20293,1.0
68,101.9895723,2.5841759019999997,51.936820000000004,1.0
69,101.9896381,2.584148777,52.83721,1.0
70,101.98964240000001,2.584210777,53.63066,1.0
71,101.9896512,2.584289569,54.176069999999996,1.0
72,101.9896535,2.5843709440000002,54.63994,1.0
73,101.98965890000001,2.5844494769999997,54.55254,1.0
74,101.98966170000001,2.584529302,53.67754,1.0
75,101.9896712,2.58457296,52.2835,1.0
76,101.9897128,2.584496235,53.061330000000005,1.0
77,101.989728,2.584402977,53.68291,1.0
78,101.9897208,2.584322635,53.95146999999999,1.0
79,101.9897157,2.584243585,54.06231,1.0
80,101.9897059,2.58416376,53.758590000000005,1.0
1,101.9900925,2.583825344,61.59404,2.0
2,101.9901256,2.583786077,62.48613,2.0
3,101.9900753,2.5837594680000002,62.205859999999994,2.0
4,101.9900028,2.58379021,60.176559999999995,2.0
5,101.9899165,2.58374526,57.12041,2.0
6,101.9898621,2.5837617930000003,55.817190000000004,2.0
7,101.9898189,2.583774968,54.75225,2.0
8,101.9897724,2.583756627,53.58671999999999,2.0
9,101.9897285,2.583709868,52.31035,2.0
10,101.9896658,2.583686877,51.38408,2.0
11,101.9895921,2.583655877,50.55303,2.0
12,101.9895235,2.583619193,50.00615,2.0
13,101.9894467,2.583581218,49.61455,2.0
14,101.9893771,2.58355306,49.71172,2.0
15,101.9893065,2.58351586,50.6917,2.0
16,101.9892338,2.5834815019999997,51.96611,2.0
17,101.9891708,2.5834510180000003,52.746390000000005,2.0
18,101.9890863,2.583415885,52.88799,2.0
19,101.98909609999998,2.583498035,51.449020000000004,2.0
20,101.9891056,2.583575793,49.582809999999995,2.0
21,101.98910459999999,2.5836453440000002,47.92412,2.0
22,101.98911609999999,2.583733118,46.63994,2.0
23,101.9891228,2.583812427,46.2835,2.0
24,101.9891855,2.583764118,46.82891,2.0
25,101.9891821,2.58368946,47.38799,2.0
26,101.9891778,2.58361041,48.6458,2.0
27,101.9891711,2.583528879,51.07793,2.0
28,101.989244,2.583562877,49.830859999999994,2.0
29,101.98925,2.583640635,48.40947,2.0
30,101.98925820000001,2.583719685,47.49541,2.0
31,101.98926309999999,2.583800543,47.121390000000005,2.0
32,101.9891958,2.583845235,46.58525,2.0
33,101.98920190000001,2.583926094,46.14385,2.0
34,101.98920890000001,2.584003852,46.111129999999996,2.0
35,101.98927259999999,2.58395916,46.446090000000005,2.0
36,101.989269,2.58387701,46.7957,2.0
37,101.98934940000001,2.583991194,47.442679999999996,2.0
38,101.98934090000002,2.583910852,47.393359999999994,2.0
39,101.9893309,2.583832319,47.31475,2.0
40,101.9893252,2.583755852,47.74346,2.0
41,101.98931800000001,2.583670343,48.383109999999995,2.0
42,101.98931390000001,2.583592327,49.19121,2.0
43,101.98938759999999,2.583632368,48.8626,2.0
44,101.9893902,2.583709093,48.40752,2.0
45,101.98939920000001,2.583789435,48.15947,2.0
46,101.9894084,2.583869777,48.205859999999994,2.0
47,101.9894118,2.583947794,48.20342,2.0
48,101.9894845,2.5839790519999997,49.33867,2.0
49,101.9894775,2.583901035,49.17217,2.0
50,101.9894709,2.583820435,49.142379999999996,2.0
51,101.989468,2.583742418,49.25127,2.0
52,101.9894593,2.5836667269999998,49.40801,2.0
53,101.989532,2.583699277,49.87334,2.0
54,101.9895366,2.583778327,49.79619,2.0
55,101.9895433,2.583857894,49.92559,2.0
56,101.98955129999999,2.58393746,50.07354,2.0
57,101.98955790000001,2.584013927,50.414359999999995,2.0
58,101.98962399999999,2.583970785,51.48857,2.0
59,101.98961340000001,2.583892769,50.90654,2.0
60,101.9896062,2.58381036,51.01201,2.0
61,101.9895995,2.583731052,50.60918,2.0
62,101.98966970000001,2.583765152,51.49981,2.0
63,101.9896782,2.5838457519999998,52.11309,2.0
64,101.98968459999999,2.5839263519999998,52.405570000000004,2.0
65,101.98969509999999,2.584006435,53.07402,2.0
66,101.9897198,2.583867969,53.23418,2.0
67,101.989721,2.58379486,52.7332,2.0
68,101.9897569,2.58382602,53.63066,2.0
69,101.98974720000001,2.5838984519999997,53.70049,2.0
70,101.9897904,2.583917827,55.14775,2.0
71,101.9898056,2.583847044,54.92754,2.0
72,101.989839,2.583905438,55.819140000000004,2.0
73,101.9898472,2.583832835,55.9876,2.0
74,101.9899047,2.58381656,57.40899,2.0
75,101.9899047,2.583888635,57.676559999999995,2.0
76,101.98992059999999,2.583951152,57.61016,2.0
77,101.9899715,2.583909302,58.61601999999999,2.0
78,101.9899533,2.583867194,58.665330000000004,2.0
79,101.98995359999999,2.583794324,58.53301,2.0
80,101.9900103,2.583866677,59.90459,2.0
1,101.99015229999999,2.583727693,63.51543,3.0
2,101.99009579999999,2.583699277,62.14238,3.0
3,101.99004520000001,2.583660785,59.96074,3.0
4,101.98996890000001,2.583611702,57.15801,3.0
5,101.98993859999999,2.583561843,55.66973,3.0
6,101.9899199,2.58351121,54.77959,3.0
7,101.98987290000001,2.583490543,53.93877,3.0
8,101.9898872,2.58342906,54.08574,3.0
9,101.9898875,2.583355177,54.31524,3.0
10,101.98985079999999,2.583287235,54.31035,3.0
11,101.9897912,2.583250552,54.30741999999999,3.0
12,101.9897359,2.583228852,54.15116999999999,3.0
13,101.9896787,2.583219552,54.29277,3.0
14,101.9896751,2.58317176,54.88115,3.0
15,101.9896168,2.583130943,55.352830000000004,3.0
16,101.98954599999999,2.583137304,55.22393,3.0
17,101.9894793,2.583167885,54.98809,3.0
18,101.9894115,2.583187777,54.99736,3.0
19,101.9893506,2.5832363430000003,54.94707,3.0
20,101.98928000000001,2.583278452,54.57646999999999,3.0
21,101.989215,2.583280002,54.26396999999999,3.0
22,101.9891585,2.583309452,53.77178000000001,3.0
23,101.98908320000001,2.5833525930000003,52.84551,3.0
24,101.9891667,2.583369127,53.88066,3.0
25,101.98921990000001,2.583324952,54.22832,3.0
26,101.98922940000001,2.5834037430000003,53.51641,3.0
27,101.9892949,2.583435518,52.551069999999996,3.0
28,101.9892898,2.583355952,53.83574,3.0
29,101.9893578,2.583314618,54.22246,3.0
30,101.9893635,2.583394702,52.94902,3.0
31,101.9893676,2.583470135,51.36992,3.0
32,101.98944159999999,2.583501135,50.57598,3.0
33,101.98943340000001,2.583424927,51.79229,3.0
34,101.9894233,2.583347685,53.09697,3.0
35,101.9894156,2.58326476,54.363569999999996,3.0
36,101.9894847,2.58322446,54.34111,3.0
37,101.9894932,2.58330041,53.3919,3.0
38,101.9895017,2.5833830769999997,52.1165,3.0
39,101.9895086,2.583456443,51.20293,3.0
40,101.98951629999999,2.583538593,50.27422,3.0
41,101.98958540000001,2.583574243,50.77715,3.0
42,101.9895775,2.583493902,51.01934,3.0
43,101.9895718,2.583415627,51.67315,3.0
44,101.9895672,2.583339418,52.52861,3.0
45,101.9895584,2.583254943,53.77421999999999,3.0
46,101.98955179999999,2.583178993,54.86943,3.0
47,101.9896257,2.5832146430000003,54.453419999999994,3.0
48,101.98963140000001,2.583291885,53.330369999999995,3.0
49,101.98963470000001,2.58337016,52.28887,3.0
50,101.9896455,2.5834486930000002,51.67852,3.0
51,101.9896502,2.583530585,51.43438,3.0
52,101.9896599,2.58360886,51.29473,3.0
53,101.9897,2.583595168,51.69512,3.0
54,101.98969790000001,2.583522318,51.97637,3.0
55,101.9896848,2.5834520519999997,52.09551,3.0
56,101.9896915,2.583394185,52.601369999999996,3.0
57,101.9896915,2.583327535,53.10674,3.0
58,101.98967840000002,2.583267343,53.9002,3.0
59,101.9897329,2.583277418,53.767869999999995,3.0
60,101.98974079999999,2.583444043,52.840630000000004,3.0
61,101.9897449,2.583640635,52.473440000000004,3.0
62,101.9897708,2.583571932,52.74541,3.0
63,101.98977909999999,2.583502427,52.99932,3.0
64,101.98977990000002,2.58337016,53.22979,3.0
65,101.9897973,2.58330971,53.74346,3.0
66,101.98984509999998,2.58336551,53.89043,3.0
67,101.98981579999999,2.583428802,53.166309999999996,3.0
68,101.9898243,2.58350191,53.63604,3.0
69,101.98984509999998,2.583556935,53.88018,3.0
70,101.98981579999999,2.58361971,53.74101999999999,3.0
71,101.98979140000002,2.58368791,53.68779,3.0
72,101.9898338,2.583707543,54.68096,3.0
73,101.9898757,2.5836923019999998,55.50225,3.0
74,101.98986,2.583640377,54.864059999999995,3.0
75,101.9898865,2.5835765680000002,54.788380000000004,3.0
76,101.9899075,2.58362436,55.7166,3.0
77,101.9899368,2.5836773180000003,57.12676,3.0
78,101.98999559999999,2.583658977,58.75371,3.0
79,101.98996640000001,2.583727177,58.563280000000006,3.0
80,101.9900149,2.583729243,60.11699,3.0
1,101.9902314,2.583704185,64.67636999999999,4.0
2,101.99017540000001,2.58366001,63.547169999999994,4.0
3,101.9901397,2.583629785,62.205859999999994,4.0
4,101.990085,2.583603177,60.0042,4.0
5,101.99003259999999,2.58359801,58.600880000000004,4.0
6,101.9900093,2.583555127,57.32695,4.0
7,101.98997709999999,2.583500102,55.594530000000006,4.0
8,101.98993399999999,2.583446885,54.72149,4.0
9,101.98995790000001,2.58337171,55.00029,4.0
10,101.9899723,2.583306093,54.986619999999995,4.0
11,101.98994090000001,2.583240993,55.06524,4.0
12,101.9898795,2.583202502,55.16973,4.0
13,101.9898138,2.583175635,55.31572,4.0
14,101.9897429,2.583171502,54.95635,4.0
15,101.989693,2.58312371,55.61699,4.0
16,101.9897606,2.5831185430000003,55.69121,4.0
17,101.98983100000001,2.583124485,55.81231,4.0
18,101.98990090000001,2.583147735,55.77421999999999,4.0
19,101.989964,2.583176927,55.9544,4.0
20,101.99001390000001,2.583228852,55.89775,4.0
21,101.99003370000001,2.583296793,55.9002,4.0
22,101.9900172,2.583366543,55.71904,4.0
23,101.99000129999999,2.583437585,55.719530000000006,4.0
24,101.99006240000001,2.583413043,56.70879,4.0
25,101.99009840000001,2.5833497519999997,56.58818,4.0
26,101.9901331,2.583288785,56.820609999999995,4.0
27,101.9901331,2.5832169680000003,57.08721,4.0
28,101.9901035,2.5831557430000003,57.26641,4.0
29,101.99022579999999,2.583161427,58.60771999999999,4.0
30,101.990234,2.583207668,58.31621,4.0
31,101.9902332,2.583277418,58.18535,4.0
32,101.9901991,2.58334226,57.85479,4.0
33,101.99015229999999,2.583393927,57.67949,4.0
34,101.9901035,2.5834448180000003,57.632130000000004,4.0
35,101.9900547,2.583498552,57.24736,4.0
36,101.990076,2.58354531,58.55351999999999,4.0
37,101.990123,2.5834877019999998,58.663380000000004,4.0
38,101.99017309999999,2.583437843,58.832319999999996,4.0
39,101.990224,2.5833897930000003,58.94707,4.0
40,101.99027,2.583335027,59.02226999999999,4.0
41,101.9903126,2.583277418,59.27861,4.0
42,101.9903352,2.583209218,59.48271999999999,4.0
43,101.9903265,2.5831417930000002,59.6751,4.0
44,101.99040459999999,2.583153677,60.58428000000001,4.0
45,101.9904002,2.583217485,60.54619,4.0
46,101.9903748,2.5832869769999998,60.36943,4.0
47,101.9903334,2.583346652,60.30546999999999,4.0
48,101.99028179999999,2.583394185,60.02666,4.0
49,101.9902335,2.583442235,60.03691,4.0
50,101.9901814,2.583489768,59.98223,4.0
51,101.99013640000001,2.5835471180000003,60.051069999999996,4.0
52,101.990186,2.583578118,62.319630000000004,4.0
53,101.99023249999999,2.583522318,62.12822,4.0
54,101.99028129999999,2.583476852,62.15752,4.0
55,101.99033730000001,2.583424927,62.152640000000005,4.0
56,101.9903879,2.58337636,62.43291,4.0
57,101.9904583,2.583165043,61.174609999999994,4.0
58,101.9905035,2.58320741,62.051069999999996,4.0
59,101.99048909999999,2.583274318,62.32207,4.0
60,101.99044029999999,2.583327793,62.07891,4.0
61,101.9904565,2.583359568,63.832809999999995,4.0
62,101.9904131,2.583425702,64.51524,4.0
63,101.9903745,2.5834703930000003,64.59921999999999,4.0
64,101.9903247,2.583524127,64.61094,4.0
65,101.9902815,2.583580702,64.73594,4.0
66,101.99020990000001,2.583604727,63.68926,4.0
67,101.9902461,2.583639602,64.56992,4.0
68,101.99030390000001,2.583614543,65.98789000000001,4.0
69,101.9902923,2.5836667269999998,65.98399,4.0
70,101.99044359999999,2.5836749930000003,67.42246,4.0
71,101.990392,2.583763343,65.61094,4.0
72,101.9903347,2.583748618,65.7457,4.0
73,101.99038449999999,2.583825344,63.80351999999999,4.0
74,101.9903126,2.583825085,63.68241999999999,4.0
75,101.99025329999999,2.583809327,63.92315,4.0
76,101.99029279999999,2.583885277,61.821580000000004,4.0
77,101.99022120000001,2.583893544,61.80741999999999,4.0
78,101.99016850000001,2.583870294,62.04668,4.0
79,101.99013409999999,2.583903877,61.143359999999994,4.0
80,101.9902569,2.583950377,59.87481,4.0
1,101.99005290000001,2.5840147019999997,57.561330000000005,5.0
2,101.9901092,2.584020644,57.58525,5.0
3,101.9901785,2.584017802,57.6292,5.0
4,101.9902461,2.584008244,57.69072,5.0
5,101.99032209999999,2.584113902,53.27471,5.0
6,101.99033270000001,2.584161694,51.67412,5.0
7,101.9903879,2.5841030519999997,53.03154,5.0
8,101.9904061,2.584139735,51.99541,5.0
9,101.9904228,2.58417926,50.27324,5.0
10,101.99046259999999,2.584107185,52.22783,5.0
11,101.99048909999999,2.5841503269999997,50.17217,5.0
12,101.9905554,2.584123977,50.38408,5.0
13,101.99061440000001,2.58411416,51.29717,5.0
14,101.9906943,2.58421313,51.32647,5.0
15,101.9908366,2.584225502,57.71904,5.0
16,101.99089190000001,2.5842820769999997,62.65744,5.0
17,101.9909707,2.5842825940000003,65.73399,5.0
18,101.9909969,2.58421801,66.02305,5.0
19,101.99102049999999,2.584148777,65.48301,5.0
20,101.99104670000001,2.58408316,65.44981,5.0
21,101.99107579999999,2.584012119,66.18571,5.0
22,101.99111020000001,2.5839480519999998,65.64024,5.0
23,101.9910853,2.583886052,64.87363,5.0
24,101.9910527,2.583797443,68.56309,5.0
25,101.9909923,2.583792018,67.27695,5.0
26,101.9909219,2.583793052,66.84238,5.0
27,101.9908502,2.583773935,66.71543,5.0
28,101.9907824,2.583759985,66.7418,5.0
29,101.9907123,2.583743193,67.12363,5.0
30,101.990646,2.58373131,67.02891,5.0
31,101.9905723,2.5837183930000003,67.15195,5.0
32,101.9905071,2.5836966930000003,67.25546999999999,5.0
33,101.9904696,2.583757402,65.79942,5.0
34,101.99053459999999,2.583759727,65.9918,5.0
35,101.9906067,2.5837594680000002,66.50156,5.0
36,101.9904544,2.5838168180000003,63.92168,5.0
37,101.9905225,2.583811393,63.98613,5.0
38,101.9905965,2.583809843,64.00156,5.0
39,101.9906681,2.58380571,64.20176,5.0
40,101.99073879999999,2.583807002,64.10801,5.0
41,101.9908184,2.5838201769999998,64.08652,5.0
42,101.9908811,2.583832319,64.30235,5.0
43,101.99094840000001,2.5838457519999998,64.36582,5.0
44,101.9910203,2.5838516940000003,65.12656,5.0
45,101.9909598,2.5839163309999997,61.506640000000004,5.0
46,101.9910223,2.583945469,61.55791,5.0
47,101.99100179999999,2.584015735,61.892869999999995,5.0
48,101.99096970000001,2.584081094,61.3958,5.0
49,101.9909463,2.58414826,61.45293,5.0
50,101.9909229,2.584218269,62.447559999999996,5.0
51,101.9908644,2.584162727,57.78057,5.0
52,101.99089959999999,2.584098144,58.39173,5.0
53,101.9909165,2.584026585,57.76055,5.0
54,101.9908782,2.583969752,57.746390000000005,5.0
55,101.9908916,2.583900519,61.01445,5.0
56,101.9908212,2.583888377,60.864059999999995,5.0
57,101.990748,2.583878819,61.04619,5.0
58,101.9906776,2.58387856,60.7835,5.0
59,101.9906072,2.5838945769999997,60.56084,5.0
60,101.9905415,2.583907494,60.60918,5.0
61,101.9904983,2.583849369,63.069630000000004,5.0
62,101.99043509999998,2.583867969,62.16729,5.0
63,101.9903578,2.583879594,61.80254,5.0
64,101.9904685,2.5839162769999997,60.695119999999996,5.0
65,101.9903974,2.583926869,59.77715,5.0
66,101.9903329,2.5839341019999997,59.85869,5.0
67,101.9904585,2.583972077,57.67315,5.0
68,101.9905297,2.583967944,57.660940000000004,5.0
69,101.9905995,2.583957094,57.609669999999994,5.0
70,101.99067170000001,2.58393901,57.74443,5.0
71,101.99073929999999,2.5839302269999997,57.785940000000004,5.0
72,101.99081149999999,2.583940302,57.70928000000001,5.0
73,101.9908069,2.584097061,54.1751,5.0
74,101.9907485,2.5840229690000003,53.688280000000006,5.0
75,101.9906429,2.584029944,52.996880000000004,5.0
76,101.9903861,2.583978794,57.7752,5.0
77,101.990319,2.58399481,57.6292,5.0
78,101.99018520000001,2.583956319,59.811330000000005,5.0
79,101.99012049999999,2.583943144,60.129690000000004,5.0
80,101.9900719,2.583953735,59.45635,5.0
1,101.9899807,2.584100469,55.80059,6.0
2,101.9900491,2.5840991769999997,55.989059999999995,6.0
3,101.9901123,2.584141544,53.68486,6.0
4,101.9901785,2.584127335,53.6165,6.0
5,101.99025329999999,2.584119327,53.3084,6.0
6,101.990263,2.584168669,51.69024,6.0
7,101.9903586,2.584204835,50.08965,6.0
8,101.99037890000001,2.584244619,48.93145,6.0
9,101.990318,2.584283369,47.7874,6.0
10,101.9902571,2.584322635,47.760059999999996,6.0
11,101.9901929,2.584344594,47.23076,6.0
12,101.9902204,2.584383085,46.105270000000004,6.0
13,101.99013769999999,2.584416927,45.55547,6.0
14,101.99008609999998,2.584432944,45.31328,6.0
15,101.99001899999999,2.584456452,45.06279,6.0
16,101.99001899999999,2.584513285,44.09209,6.0
17,101.9899694,2.584584585,43.40361,6.0
18,101.9899296,2.584643485,43.27861,6.0
19,101.9898973,2.58470471,43.34795,6.0
20,101.9898626,2.5847723940000003,43.00029,6.0
21,101.9898218,2.58482812,43.7707,6.0
22,101.989785,2.584881669,42.93047,6.0
23,101.9897449,2.584949094,42.9417,6.0
24,101.9896997,2.584991977,43.348929999999996,6.0
25,101.9896198,2.584982161,43.94121,6.0
26,101.98966920000001,2.5849392769999997,43.912890000000004,6.0
27,101.9897164,2.584885802,44.223929999999996,6.0
28,101.9897097,2.58484421,45.035940000000004,6.0
29,101.9897616,2.5847979690000003,44.749320000000004,6.0
30,101.98981020000001,2.584740619,44.80547,6.0
31,101.9898464,2.58467991,44.58184,6.0
32,101.98988259999999,2.584622044,44.598929999999996,6.0
33,101.989924,2.584558235,44.35088,6.0
34,101.98996609999999,2.584502694,44.593070000000004,6.0
35,101.9899856,2.5844122769999998,47.78887,6.0
36,101.99005190000001,2.5843882519999997,47.3499,6.0
37,101.9901238,2.584369135,47.1209,6.0
38,101.9902931,2.584228602,49.98223,6.0
39,101.9902225,2.584246685,50.11504,6.0
40,101.9901554,2.5842603769999997,50.24199,6.0
41,101.9900881,2.584285177,50.27959,6.0
42,101.9900159,2.5843076519999997,50.18535,6.0
43,101.98995529999999,2.584340202,49.944140000000004,6.0
44,101.9899348,2.584458002,47.64873,6.0
45,101.9898908,2.584515869,46.91191,6.0
46,101.98985490000001,2.584577094,46.80693,6.0
47,101.9898184,2.58463651,46.81524,6.0
48,101.98977059999999,2.584692569,46.98809,6.0
49,101.9897221,2.584744235,47.01445,6.0
50,101.989662,2.584785052,47.16191,6.0
51,101.9896512,2.584887352,45.34941,6.0
52,101.9895839,2.584918352,45.40801,6.0
53,101.9895191,2.584940311,44.97149,6.0
54,101.9894483,2.584943411,44.8709,6.0
55,101.9893902,2.584939536,44.93975,6.0
56,101.9894786,2.584866685,46.97051,6.0
57,101.9895374,2.584853769,47.10723,6.0
58,101.98960009999999,2.5848214769999998,47.255179999999996,6.0
59,101.9895551,2.584792802,48.68047,6.0
60,101.9896101,2.584756119,48.86602,6.0
61,101.98966970000001,2.584715044,49.10674,6.0
62,101.9896805,2.584662085,50.45977,6.0
63,101.9897313,2.584616619,50.05596,6.0
64,101.9897724,2.5845618519999998,49.99248,6.0
65,101.98981479999999,2.584502435,49.91191,6.0
66,101.9898505,2.58443656,50.16826,6.0
67,101.98989420000001,2.584384119,49.93731,6.0
68,101.98978829999999,2.58442261,52.5418,6.0
69,101.989811,2.5843593190000003,52.32305,6.0
70,101.9898603,2.58430481,52.17315,6.0
71,101.9899199,2.584267869,52.04424,6.0
72,101.98998590000001,2.584240744,52.38897,6.0
73,101.9900542,2.584216977,51.94854,6.0
74,101.9901308,2.584195794,51.88115,6.0
75,101.99019190000001,2.58418081,51.7874,6.0
76,101.9900421,2.5841604019999997,53.7791,6.0
77,101.9899751,2.584175385,53.87725,6.0
78,101.989908,2.58419476,53.77666,6.0
79,101.9898485,2.584203544,53.91875,6.0
80,101.9899152,2.58409866,55.788869999999996,6.0
1,101.99078709999999,2.584904919,61.957809999999995,7.0
2,101.9907349,2.584897169,59.94805,7.0
3,101.9906668,2.584898719,57.757130000000004,7.0
4,101.9906052,2.584909052,56.15654,7.0
5,101.99054459999999,2.584915252,55.070609999999995,7.0
6,101.99049699999999,2.584908277,53.592580000000005,7.0
7,101.99044640000001,2.5848803769999997,52.33232,7.0
8,101.99041020000001,2.5848018440000002,51.58525,7.0
9,101.9903437,2.58480391,50.21123,7.0
10,101.99029209999999,2.58479151,48.94463,7.0
11,101.99025019999999,2.5847858269999997,48.52178,7.0
12,101.99022140000001,2.584749402,47.41533,7.0
13,101.99019240000001,2.584814244,47.14678,7.0
14,101.99015279999999,2.584795644,46.46172,7.0
15,101.9900948,2.5847920269999998,44.760059999999996,7.0
16,101.9900167,2.584797707,43.01592,7.0
17,101.990055,2.5847251190000002,43.50176,7.0
18,101.9901272,2.584608094,44.0374,7.0
19,101.9901783,2.58455746,44.5335,7.0
20,101.9902314,2.584497269,44.98272,7.0
21,101.9902584,2.584561335,45.874320000000004,7.0
22,101.9902171,2.584614294,45.46318,7.0
23,101.9901775,2.58468146,45.24981,7.0
24,101.99012900000001,2.584730544,45.00908,7.0
25,101.9901888,2.584733644,46.68975,7.0
26,101.9902569,2.584685077,47.57451,7.0
27,101.9902908,2.584623594,47.55938,7.0
28,101.9903347,2.5845672769999997,47.76787,7.0
29,101.9903054,2.584503727,45.84746,7.0
30,101.99034549999999,2.584449735,46.0374,7.0
31,101.9903689,2.584502952,47.61846,7.0
32,101.9904149,2.584424419,47.75908,7.0
33,101.99044029999999,2.58437921,47.95928,7.0
34,101.9904816,2.58432961,48.27324,7.0
35,101.990542,2.5842805269999998,49.165820000000004,7.0
36,101.9906399,2.584245394,50.852340000000005,7.0
37,101.9905849,2.584286727,50.67559,7.0
38,101.99054100000001,2.584342269,51.07744,7.0
39,101.990571,2.58432961,51.24541,7.0
40,101.9905027,2.584407369,50.4959,7.0
41,101.9904714,2.584467819,50.48174,7.0
42,101.9904431,2.58453421,50.457809999999995,7.0
43,101.99037659999999,2.5845928519999997,49.01104,7.0
44,101.99033979999999,2.5846680269999998,49.040820000000004,7.0
45,101.99031490000002,2.5847230519999997,49.00615,7.0
46,101.990372,2.5847385519999997,50.41533,7.0
47,101.9904318,2.584732352,51.60137,7.0
48,101.99040169999999,2.58467061,50.30645,7.0
49,101.990421,2.584604477,50.29766,7.0
50,101.9904565,2.584663635,51.70977,7.0
51,101.9904775,2.584596469,52.02373,7.0
52,101.9904958,2.584528269,52.49004,7.0
53,101.99058259999998,2.5844143440000003,53.43096,7.0
54,101.9906165,2.584368619,53.582809999999995,7.0
55,101.9906558,2.5843081690000003,53.30498000000001,7.0
56,101.9906247,2.58443191,55.66777,7.0
57,101.9906003,2.58448616,55.75225,7.0
58,101.9905556,2.584481252,53.46465,7.0
59,101.9905312,2.584549452,53.445609999999995,7.0
60,101.9905184,2.584619977,53.40996,7.0
61,101.99051170000001,2.5846897269999998,53.47832,7.0
62,101.9905114,2.584762577,53.76641,7.0
63,101.99046059999999,2.584810369,52.6624,7.0
64,101.9905035,2.584835944,53.52715,7.0
65,101.99055870000001,2.5848486019999997,55.257130000000004,7.0
66,101.9905566,2.58477601,55.1917,7.0
67,101.99055279999999,2.584701094,55.019819999999996,7.0
68,101.9905664,2.58462101,55.24296999999999,7.0
69,101.9905787,2.58455436,55.67315,7.0
70,101.9906283,2.58455901,57.694140000000004,7.0
71,101.990626,2.584617394,57.58184,7.0
72,101.9906342,2.5846974769999997,57.614059999999995,7.0
73,101.9906129,2.584770069,56.82646999999999,7.0
74,101.99061259999999,2.584839302,56.131640000000004,7.0
75,101.9906699,2.584825094,58.058890000000005,7.0
76,101.99069509999998,2.584704452,60.14824,7.0
77,101.9907239,2.584774977,59.76104,7.0
78,101.99073979999999,2.584839044,60.08916,7.0
79,101.99080500000001,2.5848486019999997,62.4207,7.0
1,101.99084509999999,2.584945736,64.71152,8.0
2,101.9907683,2.584972344,62.03106,8.0
